ElapsedTime_s,Height_km,Latitude_deg,LongitudeE_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeE_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,
0.0,0.000,22.00,48.00,70782.555,70782.555,23.734,166.1,1.000e+05,1.740e-01,25.331,-38.082,900.2,1.000e+05,1.000,-0.000,166.1,1.000e+05,1.740e-01,0.0,1.740e-01,1.740e-01,1.740e-01,0.0,0.00,900.2,0.00,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.460e+03,1.410e+00,0.000,0.0000,
500.0,5.000,22.30,48.50,70769.349,70764.349,23.746,155.5,8.151e+04,1.481e-01,23.653,35.049,880.9,1.000e+05,0.815,4.837,155.5,8.151e+04,1.481e-01,0.0,1.481e-01,1.481e-01,1.481e-01,0.0,0.00,880.9,188913.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,272.48,21.07,131.63,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
1000.0,10.000,22.60,49.00,70755.963,70745.963,23.758,145.0,6.547e+04,1.276e-01,22.005,31.118,850.6,1.000e+05,0.655,9.320,145.0,6.547e+04,1.276e-01,0.0,1.276e-01,1.276e-01,1.276e-01,0.0,0.00,850.6,188631.81,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,267.44,21.44,136.07,45.08,5.20,35733.2,0.0000e+00,3.539e+03,1.410e+00,0.000,0.0000,
1500.0,15.000,22.90,49.50,70742.399,70727.399,23.770,135.9,5.182e+04,1.077e-01,20.702,27.987,823.4,1.000e+05,0.518,13.611,135.9,5.182e+04,1.077e-01,0.0,1.077e-01,1.077e-01,1.077e-01,0.0,0.00,823.4,188346.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,262.40,21.81,140.27,45.08,5.20,35733.2,0.0000e+00,3.539e+03,1.410e+00,0.000,0.0000,
2000.0,20.000,23.20,50.00,70728.660,70708.660,23.782,127.4,4.073e+04,8.988e-02,22.193,27.395,799.4,1.000e+05,0.407,19.933,127.4,4.073e+04,8.988e-02,0.0,8.988e-02,8.988e-02,8.988e-02,0.0,0.00,799.4,188057.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,257.37,22.18,144.16,45.08,5.20,35733.2,0.0000e+00,3.558e+03,1.410e+00,0.000,0.0000,
2500.0,25.000,23.50,50.50,70714.748,70689.748,23.795,120.0,3.217e+04,7.446e-02,18.800,21.983,780.5,1.000e+05,0.322,21.324,120.0,3.217e+04,7.446e-02,0.0,7.446e-02,7.446e-02,7.446e-02,0.0,0.00,780.5,187765.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,252.33,22.54,147.62,45.08,5.20,35733.2,0.0000e+00,3.600e+03,1.410e+00,0.000,0.0000,
3000.0,30.000,23.80,51.00,70700.666,70670.666,23.807,110.7,2.427e+04,6.090e-02,17.156,44.157,749.6,1.000e+05,0.243,24.293,110.7,2.427e+04,6.090e-02,0.0,6.090e-02,6.090e-02,6.090e-02,0.0,0.00,749.6,187469.63,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.54,-1.54,247.29,22.91,150.52,45.08,5.20,35733.2,0.0000e+00,3.598e+03,1.410e+00,0.000,0.0000,
3500.0,35.000,24.10,51.50,70686.416,70651.416,23.820,109.0,1.816e+04,4.629e-02,16.952,-24.833,743.7,1.000e+05,0.182,28.922,109.0,1.816e+04,4.629e-02,0.0,4.629e-02,4.629e-02,4.629e-02,0.0,0.00,743.7,187170.48,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.54,-1.54,242.25,23.28,152.66,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
4000.0,40.000,24.40,52.00,70672.001,70632.001,23.833,113.2,1.359e+04,3.335e-02,17.445,21.831,757.9,1.000e+05,0.136,34.822,113.2,1.359e+04,3.335e-02,0.0,3.335e-02,3.335e-02,3.335e-02,0.0,0.00,757.9,186867.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.54,-1.54,237.21,23.65,153.87,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
4500.0,45.000,24.70,52.50,70657.424,70612.424,23.845,112.6,1.021e+04,2.518e-02,17.736,27.665,756.0,1.000e+05,0.102,40.471,112.6,1.021e+04,2.518e-02,0.0,2.518e-02,2.518e-02,2.518e-02,0.0,0.00,756.0,186561.97,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.54,-1.54,232.18,0.02,154.02,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
5000.0,50.000,25.00,53.00,70642.686,70592.686,23.859,113.8,7.696e+03,1.878e-02,17.639,76.977,760.1,1.000e+05,0.077,45.235,113.8,7.696e+03,1.878e-02,0.0,1.878e-02,1.878e-02,1.878e-02,0.0,0.00,760.1,186252.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.54,-1.54,227.14,0.39,153.11,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
5500.0,55.000,25.30,53.50,70627.791,70572.791,23.872,113.2,5.785e+03,1.420e-02,17.501,-100.536,758.1,1.000e+05,0.058,49.876,113.2,5.785e+03,1.420e-02,0.0,1.420e-02,1.420e-02,1.420e-02,0.0,0.00,758.1,185939.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.54,-1.54,222.10,0.76,151.23,45.08,5.20,35733.2,0.0000e+00,3.600e+03,1.410e+00,0.000,0.0000,
6000.0,60.000,25.60,54.00,70612.742,70552.742,23.885,122.6,4.374e+03,9.916e-03,18.902,11.755,788.7,1.000e+05,0.044,59.153,122.6,4.374e+03,9.916e-03,0.0,9.916e-03,9.916e-03,9.916e-03,0.0,0.00,788.7,185623.96,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.54,-1.54,217.06,1.13,148.58,45.08,5.20,35733.2,0.0000e+00,3.598e+03,1.410e+00,0.000,0.0000,
6500.0,65.000,25.90,54.50,70597.540,70532.540,23.898,126.2,3.385e+03,7.456e-03,19.575,15.495,800.1,1.000e+05,0.034,66.277,126.2,3.385e+03,7.456e-03,0.0,7.456e-03,7.456e-03,7.456e-03,0.0,0.00,800.1,185304.63,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.54,-1.54,212.03,1.50,145.33,45.07,5.20,35733.2,0.0000e+00,3.598e+03,1.410e+00,0.000,0.0000,
7000.0,70.000,26.20,55.00,70582.188,70512.188,23.912,134.6,2.638e+03,5.450e-03,20.851,29.055,826.1,1.000e+05,0.026,75.797,134.6,2.638e+03,5.450e-03,0.0,5.450e-03,5.450e-03,5.450e-03,0.0,0.00,826.1,184981.99,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.54,-1.54,206.99,1.87,141.64,45.07,5.20,35733.2,0.0000e+00,3.598e+03,1.410e+00,0.000,0.0000,
7500.0,75.000,26.50,55.50,70566.690,70491.690,23.926,132.4,2.071e+03,4.346e-03,20.565,16.776,819.7,1.000e+05,0.021,79.735,132.4,2.071e+03,4.346e-03,0.0,4.346e-03,4.346e-03,4.346e-03,0.0,0.00,819.7,184656.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.54,-1.54,201.95,2.24,137.64,45.07,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
8000.0,80.000,26.80,56.00,70551.047,70471.047,23.939,143.8,1.640e+03,3.169e-03,22.123,17.048,854.3,1.000e+05,0.016,90.931,143.8,1.640e+03,3.169e-03,0.0,3.169e-03,3.169e-03,3.169e-03,0.0,0.00,854.3,184326.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.54,-1.54,196.91,2.61,133.41,45.07,5.20,35733.2,0.0000e+00,3.600e+03,1.410e+00,0.000,0.0000,
8500.0,85.000,27.10,56.50,70535.262,70450.262,23.953,153.7,1.321e+03,2.389e-03,23.719,20.819,883.2,1.000e+05,0.013,102.623,153.7,1.321e+03,2.389e-03,0.0,2.389e-03,2.389e-03,2.389e-03,0.0,0.00,883.2,183994.48,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.54,-1.54,191.87,2.98,129.02,45.07,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
9000.0,90.000,27.40,57.00,70519.339,70429.339,23.967,158.2,1.075e+03,1.887e-03,24.534,23.055,896.3,1.000e+05,0.011,111.199,158.2,1.075e+03,1.887e-03,0.0,1.887e-03,1.887e-03,1.887e-03,0.0,0.00,896.3,183658.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.54,-1.54,186.84,3.34,124.51,45.07,5.20,35733.2,0.0000e+00,3.600e+03,1.410e+00,0.000,0.0000,
9500.0,95.000,27.70,57.50,70503.279,70408.279,23.981,160.4,8.784e+02,1.521e-03,24.863,23.800,902.4,1.000e+05,0.009,117.722,160.4,8.784e+02,1.521e-03,0.0,1.521e-03,1.521e-03,1.521e-03,0.0,0.00,902.4,183319.98,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.54,-1.54,181.80,3.71,119.92,45.07,5.20,35733.2,0.0000e+00,3.600e+03,1.410e+00,0.000,0.0000,
10000.0,100.000,28.00,58.00,70487.085,70387.085,23.995,158.0,7.176e+02,1.262e-03,24.456,29.503,895.4,1.000e+05,0.007,120.740,158.0,7.176e+02,1.262e-03,0.0,1.262e-03,1.262e-03,1.262e-03,0.0,0.00,895.4,182977.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.54,-1.54,176.76,4.08,115.28,45.07,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
10500.0,105.000,28.30,58.50,70470.761,70365.761,24.010,153.1,5.833e+02,1.059e-03,23.702,25.685,881.3,1.000e+05,0.006,121.929,153.1,5.833e+02,1.059e-03,0.0,1.059e-03,1.059e-03,1.059e-03,0.0,0.00,881.3,182632.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.54,-1.54,171.72,4.45,110.60,45.07,5.20,35733.2,0.0000e+00,3.597e+03,1.410e+00,0.000,0.0000,
11000.0,110.000,28.60,59.00,70454.309,70344.309,24.024,152.7,4.724e+02,8.597e-04,23.698,25.272,880.2,1.000e+05,0.005,126.907,152.7,4.724e+02,8.597e-04,0.0,8.597e-04,8.597e-04,8.597e-04,0.0,0.00,880.2,182284.37,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.54,-1.54,166.69,4.82,105.90,45.07,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
11500.0,115.000,28.90,59.50,70437.731,70322.731,24.039,150.2,3.818e+02,7.064e-04,23.289,23.415,872.9,1.000e+05,0.004,129.674,150.2,3.818e+02,7.064e-04,0.0,7.064e-04,7.064e-04,7.064e-04,0.0,0.00,872.9,181932.88,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.54,-1.54,161.65,5.19,101.21,45.07,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
12000.0,120.000,29.20,60.00,70421.030,70301.030,24.053,149.9,3.080e+02,5.709e-04,23.299,22.638,872.2,1.000e+05,0.003,134.732,149.9,3.080e+02,5.709e-04,0.0,5.709e-04,5.709e-04,5.709e-04,0.0,0.00,872.2,181578.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.54,-1.54,156.61,5.56,96.52,45.07,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
12500.0,125.000,29.50,60.50,70404.209,70279.209,24.068,153.1,2.488e+02,4.516e-04,23.527,20.402,881.4,1.000e+05,0.002,141.071,153.1,2.488e+02,4.516e-04,0.0,4.516e-04,4.516e-04,4.516e-04,0.0,0.00,881.4,181220.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.54,-1.54,151.57,5.93,91.86,45.07,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
13000.0,130.000,29.80,61.00,70387.271,70257.271,24.083,155.9,2.021e+02,3.600e-04,24.260,23.547,889.7,1.000e+05,0.002,150.514,155.9,2.021e+02,3.600e-04,0.0,3.600e-04,3.600e-04,3.600e-04,0.0,0.00,889.7,180859.80,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.55,-1.54,146.53,6.30,87.24,45.07,5.20,35733.2,0.0000e+00,3.600e+03,1.410e+00,0.000,0.0000,
13500.0,135.000,30.10,61.50,70370.219,70235.219,24.098,157.3,1.645e+02,2.905e-04,24.360,24.111,893.5,1.000e+05,0.002,156.149,157.3,1.645e+02,2.905e-04,0.0,2.905e-04,2.905e-04,2.905e-04,0.0,0.00,893.5,180495.98,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.55,-1.54,141.50,6.67,82.67,45.06,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
14000.0,140.000,30.40,62.00,70353.055,70213.055,24.112,161.1,1.342e+02,2.316e-04,24.838,19.920,903.9,1.000e+05,0.001,164.263,161.1,1.342e+02,2.316e-04,0.0,2.316e-04,2.316e-04,2.316e-04,0.0,0.00,903.9,180129.12,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.55,-1.54,136.46,7.04,78.16,45.06,5.20,35733.2,0.0000e+00,3.598e+03,1.410e+00,0.000,0.0000,
14500.0,145.000,30.70,62.50,70335.782,70190.782,24.128,164.7,1.102e+02,1.859e-04,25.587,24.682,914.4,1.000e+05,0.001,174.254,164.7,1.102e+02,1.859e-04,0.0,1.859e-04,1.859e-04,1.859e-04,0.0,0.00,914.4,179759.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.55,-1.54,131.42,7.41,73.74,45.06,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
15000.0,150.000,31.00,63.00,70318.403,70168.403,24.143,167.1,9.075e+01,1.509e-04,25.873,23.095,920.9,1.000e+05,0.001,181.234,167.1,9.075e+01,1.509e-04,0.0,1.509e-04,1.509e-04,1.509e-04,0.0,0.00,920.9,179386.38,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.55,-1.54,126.38,7.77,69.42,45.06,5.20,35733.2,0.0000e+00,3.600e+03,1.410e+00,0.000,0.0000,
15500.0,155.000,31.30,63.50,70300.920,70145.920,24.158,168.7,7.493e+01,1.234e-04,26.265,26.151,925.1,1.000e+05,0.001,189.011,168.7,7.493e+01,1.234e-04,0.0,1.234e-04,1.234e-04,1.234e-04,0.0,0.00,925.1,179010.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.55,-1.54,121.35,8.14,65.22,45.06,5.20,35733.2,0.0000e+00,3.598e+03,1.410e+00,0.000,0.0000,
16000.0,160.000,31.60,64.00,70283.337,70123.337,24.173,168.5,6.194e+01,1.021e-04,26.252,26.809,924.7,1.000e+05,0.001,193.920,168.5,6.194e+01,1.021e-04,0.0,1.021e-04,1.021e-04,1.021e-04,0.0,0.00,924.7,178631.73,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.55,-1.54,116.31,8.51,61.18,45.06,5.20,35733.2,0.0000e+00,3.598e+03,1.410e+00,0.000,0.0000,
16500.0,165.000,31.90,64.50,70265.656,70100.656,24.188,169.6,5.119e+01,8.386e-05,26.238,24.709,927.8,1.000e+05,0.001,198.814,169.6,5.119e+01,8.386e-05,0.0,8.386e-05,8.386e-05,8.386e-05,0.0,0.00,927.8,178250.00,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.55,-1.54,111.27,8.88,57.33,45.06,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
17000.0,170.000,32.20,65.00,70247.880,70077.880,24.204,164.1,4.220e+01,7.145e-05,25.398,29.031,912.6,1.000e+05,0.000,197.353,164.1,4.220e+01,7.145e-05,0.0,7.145e-05,7.145e-05,7.145e-05,0.0,0.00,912.6,177865.34,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.55,-1.54,106.23,9.25,53.71,45.06,5.20,35733.2,0.0000e+00,3.600e+03,1.410e+00,0.000,0.0000,
17500.0,175.000,32.50,65.50,70230.011,70055.011,24.219,159.5,3.460e+01,6.028e-05,24.969,29.704,899.6,1.000e+05,0.000,198.982,159.5,3.460e+01,6.028e-05,0.0,6.028e-05,6.028e-05,6.028e-05,0.0,0.00,899.6,177477.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.55,-1.54,101.19,9.62,50.36,45.06,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
18000.0,180.000,32.80,66.00,70212.054,70032.054,24.235,157.6,2.824e+01,4.980e-05,24.550,22.987,894.2,1.000e+05,0.000,200.629,157.6,2.824e+01,4.980e-05,0.0,4.980e-05,4.980e-05,4.980e-05,0.0,0.00,894.2,177087.37,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.55,-1.54,96.16,9.99,47.36,45.06,5.20,35733.2,0.0000e+00,3.598e+03,1.410e+00,0.000,0.0000,
18500.0,185.000,33.10,66.50,70194.010,70009.010,24.250,158.2,2.304e+01,4.046e-05,24.640,26.233,896.1,1.000e+05,0.000,206.378,158.2,2.304e+01,4.046e-05,0.0,4.046e-05,4.046e-05,4.046e-05,0.0,0.00,896.1,176694.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.55,-1.54,91.12,10.36,44.76,45.06,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
19000.0,190.000,33.40,67.00,70175.882,69985.882,24.266,161.0,1.882e+01,3.248e-05,24.745,21.163,904.0,1.000e+05,0.000,212.258,161.0,1.882e+01,3.248e-05,0.0,3.248e-05,3.248e-05,3.248e-05,0.0,0.00,904.0,176297.97,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.55,-1.54,86.08,10.73,42.64,45.06,5.20,35733.2,0.0000e+00,3.600e+03,1.410e+00,0.000,0.0000,
19500.0,195.000,33.70,67.50,70157.672,69962.672,24.282,158.5,1.540e+01,2.698e-05,24.601,24.446,897.2,1.000e+05,0.000,215.957,158.5,1.540e+01,2.698e-05,0.0,2.698e-05,2.698e-05,2.698e-05,0.0,0.00,897.2,175899.04,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.55,-1.54,81.04,11.10,41.06,45.06,5.20,35733.2,0.0000e+00,3.601e+03,1.410e+00,0.000,0.0000,
20000.0,200.000,34.00,68.00,70139.385,69939.385,24.298,158.0,1.257e+01,2.210e-05,24.637,25.972,895.5,1.000e+05,0.000,221.279,158.0,1.257e+01,2.210e-05,0.0,2.210e-05,2.210e-05,2.210e-05,0.0,0.00,895.5,175497.31,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.55,-1.54,76.01,11.47,40.10,45.05,5.20,35733.2,0.0000e+00,3.600e+03,1.410e+00,0.000,0.0000,
20500.0,205.000,34.30,68.50,70121.023,69916.023,24.313,158.5,1.026e+01,1.797e-05,24.557,23.415,897.1,1.000e+05,0.000,225.558,158.5,1.026e+01,1.797e-05,0.0,1.797e-05,1.797e-05,1.797e-05,0.0,0.00,897.1,175092.81,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.55,-1.54,70.97,11.84,39.79,45.05,5.20,35733.2,0.0000e+00,3.601e+03,1.410e+00,0.000,0.0000,
21000.0,210.000,34.60,69.00,70102.588,69892.588,24.329,159.1,8.381e+00,1.463e-05,24.748,26.558,898.6,1.000e+05,0.000,232.311,159.1,8.381e+00,1.463e-05,0.0,1.463e-05,1.463e-05,1.463e-05,0.0,0.00,898.6,174685.54,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.55,-1.54,65.93,12.20,40.14,45.05,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
21500.0,215.000,34.90,69.50,70084.083,69869.083,24.345,159.2,6.846e+00,1.195e-05,24.667,22.605,898.7,1.000e+05,0.000,236.540,159.2,6.846e+00,1.195e-05,0.0,1.195e-05,1.195e-05,1.195e-05,0.0,0.00,898.7,174275.55,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.55,-1.54,60.89,12.57,41.12,45.05,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
22000.0,220.000,35.20,70.00,70065.511,69845.511,24.361,157.0,5.594e+00,9.901e-06,24.795,28.989,892.5,1.000e+05,0.000,242.778,157.0,5.594e+00,9.901e-06,0.0,9.901e-06,9.901e-06,9.901e-06,0.0,0.00,892.5,173862.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.55,-1.54,55.85,12.94,42.69,45.05,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
22500.0,225.000,35.50,70.50,70046.876,69821.876,24.377,160.3,4.566e+00,7.915e-06,25.026,27.328,901.9,1.000e+05,0.000,250.114,160.3,4.566e+00,7.915e-06,0.0,7.915e-06,7.915e-06,7.915e-06,0.0,0.00,901.9,173447.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.55,-1.54,50.82,13.31,44.78,45.05,5.20,35733.2,0.0000e+00,3.600e+03,1.410e+00,0.000,0.0000,
23000.0,230.000,35.80,71.00,70028.178,69798.178,24.393,156.8,3.732e+00,6.610e-06,24.487,28.419,892.3,1.000e+05,0.000,249.662,156.8,3.732e+00,6.610e-06,0.0,6.610e-06,6.610e-06,6.610e-06,0.0,0.00,892.3,173029.34,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.56,-1.54,45.78,13.68,47.32,45.05,5.20,35733.2,0.0000e+00,3.601e+03,1.410e+00,0.000,0.0000,
23500.0,235.000,36.10,71.50,70009.423,69774.423,24.409,156.5,3.038e+00,5.391e-06,24.210,22.741,891.5,1.000e+05,0.000,251.822,156.5,3.038e+00,5.391e-06,0.0,5.391e-06,5.391e-06,5.391e-06,0.0,0.00,891.5,172608.61,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.56,-1.54,40.74,14.05,50.22,45.05,5.20,35733.2,0.0000e+00,3.601e+03,1.410e+00,0.000,0.0000,
