ElapsedTime_s,Height_km,Latitude_deg,LongitudeE_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,VerticalWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,VerticalWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,PerturbedVerticalWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,VerticalStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeE_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,Arnd_m3,Armass_pct,Armole_pct,Aramw,CO2nd_m3,CO2mass_pct,CO2mole_pct,CO2amw,COnd_m3,COmass_pct,COmole_pct,COamw,H2nd_m3,H2mass_pct,H2mole_pct,H2amw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,O2nd_m3,O2mass_pct,O2mole_pct,O2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,Hnd_m3,Hmass_pct,Hmole_pct,Hamw,Ond_m3,Omass_pct,Omole_pct,Oamw,H2Ond_m3,H2Omass_pct,H2Omole_pct,H2Oamw,TemperatureDaily_K,PressureDaily_Pa,DensityDaily_kgm3,EWWindDaily_ms,NSWindDaily_ms,TemperatureMin_K,TemperatureMax_K,DensityMin_kgm3,DensityMax_kgm3,PlanetoGraphicHeight_km,PlanetoGraphicLatitude_deg,ReferenceHeight_km,ReferenceRadius_km,GroundTemperature_K,ThermosphereBaseHeight_km,ThermosphereBaseTemperature_K,ExosphericTemperature_K,F1PeakHeight_km,Albedo,HeightOffset_km,LocalHeightOffset_km,DustOpticalDepth,DustColumnArealDensity_kgm2,DustMixingRatio,DustMassDensity_ugm3,DustNumberDensity_m3,IceIsPresent,WavePerturbation_pct
170.0,450.000,75.00,50.00,3829.558,3379.558,2.907,147.4,1.332e-09,1.373e-15,223.753,141.830,1265.5,8.237e+02,0.000,6074.930,0.0,0.000e+00,0.000e+00,0.0,9.466e-16,1.990e-15,1.141e-15,-16.8,45.00,1387.7,144.32,-99.9,-99.9,-99.9,-99.9,-128.1,-92.2,0.000,24.0,-13.6,-7.568,-104.1,-105.8,-7.568,25.0,25.0,5.000,172.16,3.29,193.42,2.44,98.58,12.58,1.48,88774.9,4.3858e+11,0.000e+00,1.650e+00,1.885,1.4923,1.2922e+00,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,3.3742e+04,0.00,0.00,28.01,3.1376e+10,7.66,7.15,2.02,6.9608e+04,0.00,0.00,28.02,1.6266e+02,0.00,0.00,32.00,1.1346e+11,54.94,25.87,4.00,2.9290e+11,35.75,66.78,1.01,8.5447e+08,1.65,0.19,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,452.028,75.15,452.030,3377.529,158.2,117.599,125.1,147.4,999.900,0.272,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
180.0,450.000,75.00,75.00,3829.552,3379.552,2.907,147.6,1.269e-09,1.336e-15,224.151,142.298,1251.9,8.124e+02,0.000,6093.583,0.0,0.000e+00,0.000e+00,0.0,9.211e-16,1.937e-15,2.007e-16,-85.0,45.00,3229.3,144.33,-99.9,-99.9,-99.9,-99.9,-159.6,-17.9,0.000,20.1,0.5,-2.208,-139.4,-17.4,-2.208,25.0,25.0,5.000,172.16,3.29,193.38,4.11,93.75,12.58,1.48,88774.9,4.2697e+11,0.000e+00,1.650e+00,1.884,1.4581,1.2112e+00,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,3.2012e+04,0.00,0.00,28.01,3.0561e+10,7.67,7.16,2.02,6.6038e+04,0.00,0.00,28.02,1.5370e+02,0.00,0.00,32.00,1.1043e+11,54.96,25.86,4.00,2.8517e+11,35.77,66.79,1.01,8.0941e+08,1.61,0.19,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,452.021,75.15,452.023,3377.529,156.9,117.066,123.1,147.6,999.900,0.287,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
190.0,400.000,25.00,25.00,3792.838,3392.838,2.965,127.6,2.665e-10,4.436e-16,202.599,124.240,996.9,6.062e+02,0.000,5764.529,0.0,0.000e+00,0.000e+00,0.0,3.060e-16,6.433e-16,7.306e-16,64.7,45.00,776.9,3345.12,-99.9,-99.9,-99.9,-99.9,24.4,-84.3,0.000,21.8,-4.0,-4.013,46.2,-88.3,-4.013,25.0,25.0,5.000,172.16,3.29,193.34,0.78,149.26,12.58,1.48,88774.9,1.5123e+11,0.000e+00,1.654e+00,1.767,1.0001,8.1164e-01,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,1.7229e+04,0.00,0.00,28.01,1.0210e+10,7.71,6.75,2.02,3.5546e+04,0.00,0.00,28.02,8.8999e+01,0.00,0.00,32.00,3.3079e+10,49.56,21.87,4.00,1.0759e+11,40.62,71.14,1.01,3.5239e+08,2.11,0.23,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,400.233,25.23,400.236,3392.602,180.5,119.558,114.7,127.6,999.900,0.284,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
200.0,400.000,25.00,50.00,3793.104,3393.104,2.964,132.6,4.068e-10,5.973e-16,200.552,121.600,1061.1,5.322e+02,0.000,5595.319,0.0,0.000e+00,0.000e+00,0.0,4.119e-16,8.660e-16,1.117e-15,87.0,45.00,776.1,498.91,-99.9,-99.9,-99.9,-99.9,3.6,-50.8,0.000,-34.6,-3.9,2.871,-31.1,-54.7,2.871,25.0,25.0,5.000,172.16,3.29,193.30,2.45,134.36,12.58,1.48,88774.9,1.9397e+11,0.000e+00,1.653e+00,1.854,1.1457,2.7411e+00,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,4.3156e+04,0.00,0.00,28.01,1.3353e+10,7.49,6.88,2.02,8.9057e+04,0.00,0.00,28.02,2.4631e+02,0.00,0.00,32.00,4.7230e+10,52.56,24.35,4.00,1.3278e+11,37.24,68.45,1.01,6.1011e+08,2.71,0.31,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,400.498,25.23,400.502,3392.602,165.2,117.662,115.8,132.6,999.900,0.266,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
210.0,400.000,25.00,75.00,3793.220,3393.220,2.964,140.6,6.244e-10,8.470e-16,193.759,113.861,1103.2,5.392e+02,0.000,5325.336,0.0,0.000e+00,0.000e+00,0.0,5.841e-16,1.228e-15,1.059e-15,25.1,45.00,986.4,498.85,-99.9,-99.9,-99.9,-99.9,-24.6,-12.4,0.000,-25.3,-10.3,-0.726,-49.9,-22.8,-0.726,25.0,25.0,5.000,172.16,3.29,193.26,4.12,113.75,12.58,1.48,88774.9,2.5067e+11,0.000e+00,1.651e+00,2.035,1.2836,2.0708e+01,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,1.8841e+05,0.00,0.00,28.01,1.7688e+10,7.00,7.06,2.02,3.8894e+05,0.00,0.00,28.02,1.2912e+03,0.00,0.00,32.00,7.2647e+10,57.01,28.98,4.00,1.5888e+11,31.42,63.38,1.01,1.4565e+09,4.57,0.58,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,400.615,25.23,400.618,3392.602,160.0,117.349,122.6,140.6,999.900,0.246,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
220.0,400.000,50.00,25.00,3785.533,3385.533,2.975,131.5,7.900e-10,1.001e-15,197.952,118.674,1142.5,7.532e+02,0.000,5460.159,0.0,0.000e+00,0.000e+00,0.0,6.902e-16,1.451e-15,9.633e-16,-3.7,45.00,1164.5,1255.74,-99.9,-99.9,-99.9,-99.9,27.9,-145.0,0.000,15.0,-0.7,-3.331,42.9,-145.7,-3.331,25.0,25.0,5.000,172.16,3.29,193.22,0.79,125.39,12.58,1.48,88774.9,3.2474e+11,0.000e+00,1.653e+00,1.856,1.3404,5.1079e+00,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,7.7679e+04,0.00,0.00,28.01,2.2290e+10,7.46,6.86,2.02,1.6030e+05,0.00,0.00,28.02,4.4850e+02,0.00,0.00,32.00,7.8626e+10,52.22,24.21,4.00,2.2267e+11,37.27,68.57,1.01,1.1474e+09,3.05,0.35,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,401.106,50.30,401.112,3384.421,182.4,120.834,122.8,131.5,999.900,0.269,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
230.0,400.000,50.00,50.00,3785.767,3385.767,2.975,126.0,5.419e-10,7.521e-16,204.240,127.026,1091.9,7.442e+02,0.000,5708.160,0.0,0.000e+00,0.000e+00,0.0,5.187e-16,1.091e-15,8.786e-16,16.8,45.00,1010.3,353.49,-99.9,-99.9,-99.9,-99.9,-21.7,-131.6,0.000,28.6,8.4,5.395,6.9,-123.2,5.395,25.0,25.0,5.000,172.16,3.29,193.18,2.45,117.74,12.58,1.48,88774.9,2.6266e+11,0.000e+00,1.655e+00,1.724,1.1857,7.7286e-01,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,1.9769e+04,0.00,0.00,28.01,1.7576e+10,7.83,6.69,2.02,4.0783e+04,0.00,0.00,28.02,9.5960e+01,0.00,0.00,32.00,5.4515e+10,48.18,20.76,4.00,1.9010e+11,42.34,72.37,1.01,4.6938e+08,1.66,0.18,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,401.341,50.30,401.347,3384.421,172.0,118.764,114.1,126.0,999.900,0.261,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
240.0,400.000,50.00,75.00,3785.946,3385.946,2.975,129.2,6.512e-10,8.347e-16,203.221,125.474,1136.0,7.604e+02,0.000,5646.704,0.0,0.000e+00,0.000e+00,0.0,5.757e-16,1.210e-15,1.010e-15,21.0,45.00,1032.8,353.41,-99.9,-99.9,-99.9,-99.9,-79.9,-66.5,0.000,-13.5,-21.5,7.358,-93.4,-88.0,7.358,25.0,25.0,5.000,172.16,3.29,193.14,4.12,104.82,12.58,1.48,88774.9,2.8294e+11,0.000e+00,1.654e+00,1.777,1.2904,1.5550e+00,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,3.2811e+04,0.00,0.00,28.01,1.9194e+10,7.70,6.78,2.02,6.7697e+04,0.00,0.00,28.02,1.6983e+02,0.00,0.00,32.00,6.3005e+10,50.17,22.27,4.00,2.0012e+11,40.16,70.73,1.01,6.1947e+08,1.97,0.22,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,401.519,50.30,401.525,3384.421,166.4,117.681,112.0,129.2,999.900,0.243,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
250.0,400.000,75.00,25.00,3779.449,3379.449,2.984,151.4,1.683e-09,2.061e-15,179.172,97.472,1159.7,8.309e+02,0.000,4824.257,0.0,0.000e+00,0.000e+00,0.0,1.421e-15,2.989e-15,1.963e-15,-4.8,45.00,1188.4,832.68,-99.9,-99.9,-99.9,-99.9,-74.0,-138.9,0.000,3.3,19.1,-1.727,-70.7,-119.9,-1.727,25.0,25.0,5.000,172.16,3.29,193.10,0.79,101.18,12.58,1.48,88774.9,5.2727e+11,0.000e+00,1.647e+00,2.354,1.5271,3.4449e+02,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,1.6413e+06,0.00,0.00,28.01,3.7727e+10,6.13,7.16,2.02,3.3896e+06,0.01,0.00,28.02,1.3959e+04,0.00,0.00,32.00,1.8583e+11,59.93,35.24,4.00,2.9604e+11,24.06,56.15,1.01,7.6590e+09,9.87,1.45,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,401.918,75.15,401.920,3377.529,159.8,118.510,129.4,151.4,999.900,0.218,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
260.0,400.000,75.00,50.00,3779.558,3379.558,2.984,147.4,1.700e-09,2.062e-15,185.247,103.895,1165.9,8.237e+02,0.000,4984.331,0.0,0.000e+00,0.000e+00,0.0,1.422e-15,2.990e-15,1.770e-15,-14.2,45.00,1258.4,142.45,-99.9,-99.9,-99.9,-99.9,-128.7,-91.3,0.000,-17.9,26.5,-0.714,-146.7,-64.8,-0.714,25.0,25.0,5.000,172.16,3.29,193.06,2.46,98.52,12.58,1.48,88774.9,5.6003e+11,0.000e+00,1.649e+00,2.217,1.4917,1.5556e+02,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,9.6961e+05,0.00,0.00,28.01,3.9985e+10,6.50,7.14,2.02,2.0021e+06,0.00,0.00,28.02,7.5391e+03,0.00,0.00,32.00,1.8340e+11,59.12,32.75,4.00,3.3083e+11,26.88,59.07,1.01,5.8176e+09,7.50,1.04,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,402.028,75.15,402.030,3377.529,158.2,117.588,125.1,147.4,999.900,0.272,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
270.0,400.000,75.00,75.00,3779.552,3379.552,2.984,147.7,1.617e-09,2.001e-15,185.799,104.640,1154.3,8.124e+02,0.000,5005.907,0.0,0.000e+00,0.000e+00,0.0,1.380e-15,2.901e-15,1.835e-15,-8.3,45.00,1205.5,142.45,-99.9,-99.9,-99.9,-99.9,-159.8,-16.7,0.000,-21.5,41.9,4.528,-181.3,25.2,4.528,25.0,25.0,5.000,172.16,3.29,193.01,4.13,93.67,12.58,1.48,88774.9,5.4418e+11,0.000e+00,1.649e+00,2.214,1.4579,1.4657e+02,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,9.2275e+05,0.00,0.00,28.01,3.8888e+10,6.51,7.15,2.02,1.9053e+06,0.00,0.00,28.02,7.1509e+03,0.00,0.00,32.00,1.7837e+11,59.25,32.78,4.00,3.2140e+11,26.91,59.06,1.01,5.5167e+09,7.32,1.01,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,402.021,75.15,402.023,3377.529,156.9,117.062,123.1,147.7,999.900,0.287,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
280.0,350.000,25.00,25.00,3742.838,3392.838,3.045,127.6,3.511e-10,7.313e-16,157.761,77.692,890.7,6.062e+02,0.000,4445.253,350.0,2.790e-08,1.610e-13,0.0,5.043e-16,1.060e-15,8.766e-16,19.9,45.00,813.5,3317.46,-99.5,-99.7,-99.3,-99.5,24.2,-83.9,0.000,-8.3,-25.1,-7.474,16.0,-109.0,-7.474,25.0,25.0,5.000,172.16,3.29,192.97,0.80,149.12,12.58,1.48,88774.9,1.9924e+11,0.000e+00,1.652e+00,2.210,1.0000,2.3373e+02,0.00,0.00,39.96,7.9529e+06,0.08,0.00,44.01,9.1194e+05,0.01,0.00,28.01,1.3576e+10,6.22,6.81,2.02,1.8836e+06,0.01,0.00,28.02,8.2905e+03,0.00,0.00,32.00,5.8287e+10,52.98,29.25,4.00,1.2398e+11,28.40,62.23,1.01,3.3879e+09,12.31,1.70,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,350.233,25.24,350.236,3392.602,180.5,119.524,114.7,127.6,999.900,0.284,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
290.0,350.000,25.00,50.00,3743.104,3393.104,3.045,132.7,5.436e-10,1.007e-15,154.323,74.969,943.7,5.322e+02,0.000,4260.821,350.0,2.790e-08,1.610e-13,0.0,6.948e-16,1.461e-15,1.535e-15,52.4,45.00,764.4,492.34,-99.4,-99.6,-99.1,-99.0,3.2,-50.2,0.000,-10.8,-27.4,0.728,-7.6,-77.6,0.728,25.0,25.0,5.000,172.16,3.29,192.93,2.47,134.08,12.58,1.48,88774.9,2.5840e+11,0.000e+00,1.651e+00,2.348,1.1482,6.5504e+02,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,2.0078e+06,0.01,0.00,28.01,1.7685e+10,5.88,6.84,2.02,4.1478e+06,0.02,0.00,28.02,1.9784e+04,0.00,0.00,32.00,8.2162e+10,54.20,31.80,4.00,1.5307e+11,25.45,59.24,1.01,5.4760e+09,14.44,2.12,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,350.499,25.24,350.502,3392.602,165.2,117.645,115.9,132.7,999.900,0.266,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
300.0,350.000,25.00,75.00,3743.220,3393.220,3.045,140.7,8.424e-10,1.498e-15,143.706,67.104,962.5,5.392e+02,0.000,3906.644,350.0,2.790e-08,1.610e-13,0.0,1.033e-15,2.172e-15,2.020e-15,34.8,45.00,828.9,492.28,-99.1,-99.4,-98.7,-98.7,-25.0,-11.9,0.000,-9.9,-2.0,0.489,-34.9,-13.9,0.489,25.0,25.0,5.000,172.16,3.29,192.89,4.14,113.43,12.58,1.48,88774.9,3.3745e+11,0.000e+00,1.647e+00,2.673,1.2854,3.6234e+03,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,7.0363e+06,0.02,0.00,28.01,2.2966e+10,5.14,6.81,2.02,1.4540e+07,0.05,0.00,28.02,8.0737e+04,0.00,0.00,32.00,1.2201e+11,54.14,36.16,4.00,1.8093e+11,20.23,53.62,1.01,1.1513e+10,20.42,3.41,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,350.615,25.24,350.618,3392.602,160.0,117.358,122.8,140.7,999.900,0.246,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
310.0,350.000,50.00,25.00,3735.533,3385.533,3.056,131.3,1.047e-09,1.704e-15,150.243,71.054,1007.1,7.532e+02,0.000,4101.840,350.0,2.790e-08,1.610e-13,0.0,1.176e-15,2.472e-15,1.395e-15,-18.2,45.00,1113.2,1239.16,-98.9,-99.3,-98.5,-99.1,27.4,-145.1,0.000,-0.8,33.5,-11.031,26.6,-111.6,-11.031,25.0,25.0,5.000,172.16,3.29,192.85,0.81,125.33,12.58,1.48,88774.9,4.3162e+11,0.000e+00,1.650e+00,2.378,1.3384,1.2228e+03,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,3.6134e+06,0.01,0.00,28.01,2.9394e+10,5.78,6.81,2.02,7.4648e+06,0.02,0.00,28.02,3.6041e+04,0.00,0.00,32.00,1.3596e+11,53.02,31.50,4.00,2.5597e+11,25.15,59.31,1.01,1.0279e+10,16.02,2.38,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,351.107,50.30,351.112,3384.421,182.4,120.801,122.7,131.3,999.900,0.269,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
320.0,350.000,50.00,50.00,3735.767,3385.767,3.055,126.0,7.089e-10,1.212e-15,161.573,82.207,983.2,7.442e+02,0.000,4472.272,350.0,2.790e-08,1.610e-13,0.0,8.360e-16,1.758e-15,8.292e-16,-31.6,45.00,1188.8,348.82,-99.2,-99.5,-98.9,-99.5,-22.5,-131.0,0.000,4.7,-39.3,-6.965,-17.9,-170.3,-6.965,25.0,25.0,5.000,172.16,3.29,192.81,2.48,117.58,12.58,1.48,88774.9,3.4398e+11,0.000e+00,1.653e+00,2.122,1.1846,2.4067e+02,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,1.1049e+06,0.00,0.00,28.01,2.3430e+10,6.48,6.81,2.02,2.2819e+06,0.01,0.00,28.02,9.5139e+03,0.00,0.00,32.00,9.6658e+10,53.00,28.10,4.00,2.1922e+11,30.29,63.73,1.01,4.6649e+09,10.22,1.36,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,351.341,50.30,351.347,3384.421,172.0,118.739,114.1,126.0,999.900,0.261,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
330.0,350.000,50.00,75.00,3735.946,3385.946,3.055,129.3,8.629e-10,1.369e-15,159.539,80.228,1020.4,7.604e+02,0.000,4388.045,350.0,2.790e-08,1.610e-13,0.0,9.441e-16,1.985e-15,2.443e-15,78.5,45.00,763.9,348.74,-99.1,-99.4,-98.8,-98.5,-80.6,-65.3,0.000,17.0,1.3,-2.707,-63.6,-64.0,-2.707,25.0,25.0,5.000,172.16,3.29,192.77,4.15,104.61,12.58,1.48,88774.9,3.7383e+11,0.000e+00,1.652e+00,2.205,1.2932,4.3413e+02,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,1.7014e+06,0.01,0.00,28.01,2.5577e+10,6.26,6.84,2.02,3.5143e+06,0.01,0.00,28.02,1.5445e+04,0.00,0.00,32.00,1.1113e+11,53.96,29.73,4.00,2.3121e+11,28.29,61.85,1.01,5.9138e+09,11.48,1.58,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,351.520,50.30,351.525,3384.421,166.4,117.676,112.0,129.3,999.900,0.243,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
340.0,350.000,75.00,25.00,3729.449,3379.449,3.064,151.3,2.347e-09,4.110e-15,122.057,54.449,967.9,8.309e+02,0.000,3245.799,350.0,2.790e-08,1.610e-13,0.0,2.834e-15,5.959e-15,5.473e-15,33.2,45.00,838.8,821.67,-97.4,-98.2,-96.3,-96.6,-74.9,-138.5,0.000,-8.9,52.1,-0.171,-83.8,-86.3,-0.171,25.0,25.0,5.000,172.16,3.29,192.73,0.82,101.16,12.58,1.48,88774.9,7.3592e+11,0.000e+00,1.640e+00,3.363,1.5268,4.1212e+04,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,4.6980e+07,0.05,0.01,28.01,4.8141e+10,3.92,6.54,2.02,9.7114e+07,0.11,0.01,28.02,6.4393e+05,0.00,0.00,32.00,3.0054e+11,48.60,40.84,4.00,3.3502e+11,13.65,45.52,1.01,5.2066e+10,33.66,7.07,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,351.919,75.15,351.920,3377.529,159.8,118.495,129.4,151.3,999.900,0.218,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
