ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,H2nd_m3,H2mass_pct,H2mole_pct,H2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,MinMaxFactor
79500.0,3180.000,69.70,127.50,27570.769,24390.769,8.892,736.7,7.414e-08,2.445e-14,353.092,347.327,2054.5,1.000e+05,0.000,9861.979,718.8,4.329e-08,1.463e-14,0.0,2.154e-14,2.775e-14,2.576e-14,5.4,12.70,2001.5,109.92,67.1,47.2,89.7,76.1,446.3,0.0,67.7,-15.8,514.0,-15.8,112.0,56.0,305.68,-21.99,64.79,7.82,102.76,240.88,29.92,57996.0,7.2746e+12,4.116e+03,1.392e+00,2.020,1.0000,7.2741e+12,99.99,99.99,2.02,5.3922e+08,0.01,0.01,4.00,1.0000e-09,0.00,0.00,16.04,0.149
80000.0,3200.000,70.00,128.00,27589.365,24389.365,8.881,739.3,7.418e-08,2.438e-14,354.746,349.076,2058.1,1.000e+05,0.000,9907.984,719.5,4.085e-08,1.379e-14,0.0,2.148e-14,2.767e-14,2.350e-14,-3.6,12.70,2096.3,109.80,76.7,55.7,100.6,70.3,447.2,0.0,13.1,-20.4,460.2,-20.4,112.0,56.0,305.68,-21.99,67.92,7.99,102.19,240.88,29.92,57996.0,7.2516e+12,4.116e+03,1.392e+00,2.020,1.0000,7.2511e+12,99.99,99.99,2.02,5.1779e+08,0.01,0.01,4.00,1.0000e-09,0.00,0.00,16.04,0.164
80500.0,3220.000,70.30,128.50,27607.978,24387.978,8.870,741.9,7.419e-08,2.430e-14,356.375,351.276,2061.6,1.000e+05,0.000,9953.439,720.1,3.855e-08,1.301e-14,0.0,2.141e-14,2.758e-14,2.099e-14,-13.6,12.70,2218.2,109.68,86.8,64.6,112.0,61.3,448.0,0.0,-29.5,-37.8,418.4,-37.8,112.0,56.0,305.68,-21.99,71.05,8.17,101.67,240.88,29.92,57996.0,7.2259e+12,4.116e+03,1.392e+00,2.020,1.0000,7.2254e+12,99.99,99.99,2.02,4.9708e+08,0.01,0.01,4.00,1.0000e-09,0.00,0.00,16.04,0.180
81000.0,3240.000,70.60,129.00,27626.609,24386.609,8.858,744.5,7.416e-08,2.420e-14,358.208,352.223,2065.2,1.000e+05,0.000,10004.783,720.8,3.639e-08,1.227e-14,0.0,2.132e-14,2.747e-14,2.515e-14,3.9,12.70,2025.9,109.54,97.3,73.8,123.9,105.0,448.7,0.0,-79.5,-56.1,369.2,-56.1,112.0,56.0,305.69,-21.99,74.18,8.35,101.18,240.88,29.92,57996.0,7.1968e+12,4.116e+03,1.392e+00,2.020,1.0000,7.1963e+12,99.99,99.99,2.02,4.7702e+08,0.01,0.01,4.00,1.0000e-09,0.00,0.00,16.04,0.195
81500.0,3260.000,70.90,129.50,27645.258,24385.258,8.847,747.0,7.408e-08,2.409e-14,360.026,354.331,2068.6,1.000e+05,0.000,10055.950,721.4,3.436e-08,1.157e-14,0.0,2.123e-14,2.735e-14,2.514e-14,4.4,12.70,2025.0,109.40,108.2,83.5,136.3,117.3,449.4,0.0,-106.1,-88.7,343.3,-88.7,112.0,56.0,305.69,-21.99,77.31,8.52,100.74,240.88,29.92,57996.0,7.1638e+12,4.116e+03,1.392e+00,2.020,1.0000,7.1634e+12,99.99,99.99,2.02,4.5756e+08,0.01,0.01,4.00,1.0000e-09,0.00,0.00,16.04,0.210
82000.0,3280.000,71.20,130.00,27663.925,24383.925,8.836,749.5,7.395e-08,2.397e-14,361.732,356.797,2072.0,1.000e+05,0.000,10104.226,722.0,3.244e-08,1.092e-14,0.0,2.112e-14,2.721e-14,2.222e-14,-7.3,12.70,2152.0,109.25,119.6,93.5,149.2,103.6,450.0,0.0,-168.6,-20.1,281.4,-20.1,112.0,56.0,305.69,-21.99,80.44,8.70,100.33,240.88,29.92,57996.0,7.1265e+12,4.116e+03,1.392e+00,2.020,1.0000,7.1260e+12,99.99,99.99,2.02,4.3862e+08,0.01,0.01,4.00,1.0000e-09,0.00,0.00,16.04,0.225
82500.0,3300.000,71.50,130.50,27682.610,24382.610,8.825,752.0,7.376e-08,2.383e-14,363.283,357.636,2075.3,1.000e+05,0.000,10148.489,722.5,3.063e-08,1.030e-14,0.0,2.100e-14,2.705e-14,2.273e-14,-4.6,12.70,2124.9,109.10,131.4,103.9,162.6,120.7,450.5,0.0,-133.7,60.4,316.8,60.4,112.0,56.0,305.69,-21.99,83.58,8.87,99.97,240.88,29.92,57996.0,7.0845e+12,4.116e+03,1.392e+00,2.020,1.0000,7.0841e+12,99.99,99.99,2.02,4.2018e+08,0.01,0.01,4.00,1.0000e-09,0.00,0.00,16.04,0.239
83000.0,3320.000,71.80,131.00,27701.314,24381.314,8.813,754.4,7.351e-08,2.368e-14,365.026,359.150,2078.6,1.000e+05,0.000,10198.401,723.1,2.893e-08,9.719e-15,0.0,2.086e-14,2.687e-14,1.779e-14,-24.9,12.70,2398.1,108.93,143.6,114.6,176.5,83.0,450.9,0.0,-198.1,58.8,252.8,58.8,112.0,56.0,305.69,-21.99,86.71,9.05,99.65,240.88,29.92,57996.0,7.0370e+12,4.116e+03,1.391e+00,2.020,1.0000,7.0366e+12,99.99,99.99,2.02,4.0217e+08,0.01,0.01,4.00,1.0000e-09,0.00,0.00,16.04,0.253
83500.0,3340.000,72.10,131.50,27720.036,24380.036,8.802,756.8,7.319e-08,2.350e-14,366.411,361.453,2081.7,1.000e+05,0.000,10238.691,723.7,2.732e-08,9.172e-15,0.0,2.070e-14,2.667e-14,2.059e-14,-12.4,12.70,2223.8,108.76,156.2,125.7,190.8,124.5,451.3,0.0,-86.0,-19.2,365.3,-19.2,112.0,56.0,305.69,-21.99,89.84,9.22,99.37,240.88,29.92,57996.0,6.9841e+12,4.116e+03,1.391e+00,2.020,1.0000,6.9837e+12,99.99,99.99,2.02,3.8461e+08,0.01,0.01,4.00,1.0000e-09,0.00,0.00,16.04,0.267
84000.0,3360.000,72.40,132.00,27738.776,24378.776,8.791,759.1,7.281e-08,2.330e-14,368.295,363.058,2084.9,1.000e+05,0.000,10293.298,724.2,2.581e-08,8.658e-15,0.0,2.053e-14,2.645e-14,2.166e-14,-7.1,12.70,2162.7,108.58,169.2,137.2,205.5,150.1,451.6,0.0,69.2,-83.7,520.8,-83.7,112.0,56.0,305.69,-21.99,92.97,9.40,99.13,240.88,29.92,57996.0,6.9251e+12,4.116e+03,1.391e+00,2.020,1.0000,6.9248e+12,99.99,99.99,2.02,3.6743e+08,0.01,0.01,4.00,1.0000e-09,0.00,0.00,16.04,0.280
84500.0,3380.000,72.70,132.50,27757.536,24377.536,8.780,761.3,7.234e-08,2.309e-14,369.508,364.707,2087.9,1.000e+05,0.000,10329.567,724.8,2.438e-08,8.173e-15,0.0,2.034e-14,2.620e-14,2.005e-14,-13.2,12.70,2240.6,108.39,182.5,148.9,220.6,145.3,451.8,0.0,0.5,-88.3,452.3,-88.3,112.0,56.0,305.69,-21.99,96.10,9.57,98.94,240.88,29.92,57996.0,6.8601e+12,4.116e+03,1.391e+00,2.020,1.0000,6.8597e+12,99.99,99.99,2.02,3.5063e+08,0.01,0.01,4.00,1.0000e-09,0.00,0.00,16.04,0.293
85000.0,3400.000,73.00,133.00,27776.314,24376.314,8.769,763.5,7.180e-08,2.285e-14,371.178,366.280,2090.9,1.000e+05,0.000,10379.032,725.3,2.304e-08,7.716e-15,0.0,2.013e-14,2.593e-14,1.906e-14,-16.6,12.70,2288.9,108.19,196.1,160.9,236.1,147.1,452.0,0.0,38.7,-39.5,490.7,-39.5,112.0,56.0,305.69,-21.99,99.23,9.75,98.78,240.88,29.92,57996.0,6.7883e+12,4.116e+03,1.391e+00,2.020,1.0000,6.7879e+12,99.99,100.00,2.02,3.3421e+08,0.01,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.305
85500.0,3420.000,73.30,133.50,27795.111,24375.111,8.757,765.7,7.117e-08,2.258e-14,372.866,367.861,2093.7,1.000e+05,0.000,10429.479,725.8,2.177e-08,7.286e-15,0.0,1.990e-14,2.563e-14,2.016e-14,-10.8,12.70,2216.3,107.98,210.0,173.1,251.8,176.6,452.0,0.0,84.3,-60.5,536.3,-60.5,112.0,56.0,305.69,-21.99,102.37,9.92,98.66,240.88,29.92,57996.0,6.7098e+12,4.116e+03,1.391e+00,2.020,1.0000,6.7094e+12,99.99,100.00,2.02,3.1813e+08,0.01,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.318
86000.0,3440.000,73.60,134.00,27813.928,24373.928,8.746,767.8,7.046e-08,2.230e-14,374.113,369.511,2096.5,1.000e+05,0.000,10468.134,726.3,2.057e-08,6.881e-15,0.0,1.965e-14,2.531e-14,1.823e-14,-18.3,12.70,2318.8,107.76,224.1,185.5,267.8,164.9,452.0,0.0,194.9,-44.3,646.9,-44.3,112.0,56.0,305.69,-21.99,105.50,10.10,98.58,240.88,29.92,57996.0,6.6243e+12,4.116e+03,1.391e+00,2.020,1.0000,6.6240e+12,99.99,100.00,2.02,3.0241e+08,0.01,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.329
86500.0,3460.000,73.90,134.50,27832.763,24372.763,8.735,769.8,6.967e-08,2.199e-14,375.785,371.115,2099.2,1.000e+05,0.000,10519.182,726.8,1.944e-08,6.499e-15,0.0,1.937e-14,2.496e-14,1.849e-14,-15.9,12.70,2289.5,107.53,238.3,198.1,284.0,184.4,451.9,0.0,26.0,-52.5,477.9,-52.5,112.0,56.0,305.69,-21.99,108.63,10.28,98.54,240.88,29.92,57996.0,6.5320e+12,4.116e+03,1.391e+00,2.020,1.0000,6.5317e+12,99.99,100.00,2.02,2.8704e+08,0.01,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.340
87000.0,3480.000,74.20,135.00,27851.619,24371.619,8.724,771.8,6.879e-08,2.166e-14,377.550,372.707,2101.9,1.000e+05,0.000,10573.388,727.3,1.838e-08,6.140e-15,0.0,1.908e-14,2.458e-14,1.916e-14,-11.5,12.70,2234.7,107.30,252.7,210.8,300.3,212.0,451.6,0.0,47.5,43.4,499.2,43.4,112.0,56.0,305.69,-21.99,111.76,10.45,98.54,240.88,29.92,57996.0,6.4327e+12,4.116e+03,1.391e+00,2.020,1.0000,6.4325e+12,99.99,100.00,2.02,2.7202e+08,0.01,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.351
87500.0,3500.000,74.50,135.50,27870.493,24370.493,8.713,773.7,6.782e-08,2.130e-14,378.636,374.136,2104.4,1.000e+05,0.000,10609.159,727.7,1.737e-08,5.800e-15,0.0,1.877e-14,2.417e-14,1.923e-14,-9.7,12.70,2214.8,107.05,267.2,223.5,316.8,231.5,451.3,0.0,31.6,-16.9,483.0,-16.9,112.0,56.0,305.69,-21.99,114.89,10.63,98.57,240.88,29.92,57996.0,6.3264e+12,4.116e+03,1.391e+00,2.020,1.0000,6.3261e+12,99.99,100.00,2.02,2.5736e+08,0.01,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.361
88000.0,3520.000,74.80,136.00,27889.387,24369.387,8.701,775.5,6.677e-08,2.092e-14,380.074,375.376,2106.8,1.000e+05,0.000,10655.407,728.2,1.643e-08,5.481e-15,0.0,1.843e-14,2.374e-14,1.694e-14,-19.0,12.70,2341.4,106.79,281.7,236.3,333.2,209.0,450.9,0.0,44.3,45.4,495.3,45.4,112.0,56.0,305.69,-21.99,118.02,10.80,98.64,240.88,29.92,57996.0,6.2128e+12,4.116e+03,1.391e+00,2.020,1.0000,6.2126e+12,99.99,100.00,2.02,2.4308e+08,0.01,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.371
88500.0,3540.000,75.10,136.50,27908.301,24368.301,8.690,777.3,6.563e-08,2.051e-14,381.302,377.009,2109.2,1.000e+05,0.000,10696.384,728.6,1.553e-08,5.179e-15,0.0,1.807e-14,2.328e-14,2.074e-14,1.1,12.70,2097.8,106.52,296.1,249.0,349.6,300.4,450.4,0.0,155.3,32.6,605.7,32.6,112.0,56.0,305.69,-21.99,121.16,10.98,98.74,240.88,29.92,57996.0,6.0929e+12,4.116e+03,1.391e+00,2.020,1.0000,6.0927e+12,99.99,100.00,2.02,2.2917e+08,0.01,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.381
89000.0,3560.000,75.40,137.00,27927.235,24367.235,8.679,778.9,6.441e-08,2.009e-14,383.405,378.151,2111.4,1.000e+05,0.000,10762.580,729.1,1.469e-08,4.895e-15,0.0,1.770e-14,2.280e-14,1.877e-14,-6.5,12.70,2184.1,106.25,310.4,261.6,365.8,283.6,449.8,0.0,39.6,-42.9,489.4,-42.9,112.0,56.0,305.69,-21.99,124.29,11.15,98.88,240.88,29.92,57996.0,5.9661e+12,4.116e+03,1.391e+00,2.020,1.0000,5.9659e+12,99.99,100.00,2.02,2.1565e+08,0.01,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.389
89500.0,3580.000,75.70,137.50,27946.188,24366.188,8.668,780.6,6.310e-08,1.964e-14,383.822,379.574,2113.6,1.000e+05,0.000,10782.135,729.5,1.389e-08,4.627e-15,0.0,1.731e-14,2.229e-14,1.778e-14,-9.5,12.70,2221.7,105.95,324.5,274.0,381.8,284.2,449.1,0.0,62.6,-14.6,511.6,-14.6,112.0,56.0,305.69,-21.99,127.42,11.33,99.05,240.88,29.92,57996.0,5.8332e+12,4.116e+03,1.390e+00,2.020,1.0000,5.8330e+12,99.99,100.00,2.02,2.0254e+08,0.01,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.398
90000.0,3600.000,76.00,138.00,27965.162,24365.162,8.657,782.1,6.172e-08,1.917e-14,385.159,381.103,2115.6,1.000e+05,0.000,10828.234,729.9,1.314e-08,4.374e-15,0.0,1.689e-14,2.176e-14,1.667e-14,-13.1,12.70,2268.8,105.65,338.4,286.3,397.6,281.2,448.3,0.0,-112.3,-8.8,336.0,-8.8,112.0,56.0,305.69,-21.99,130.55,11.50,99.25,240.88,29.92,57996.0,5.6942e+12,4.116e+03,1.390e+00,2.020,1.0000,5.6940e+12,99.99,100.00,2.02,1.8985e+08,0.01,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.406
90500.0,3620.000,76.30,138.50,27984.156,24364.156,8.646,783.6,6.027e-08,1.869e-14,386.597,382.532,2117.5,1.000e+05,0.000,10877.860,730.3,1.243e-08,4.135e-15,0.0,1.647e-14,2.121e-14,1.840e-14,-1.5,12.70,2133.9,105.34,351.9,298.2,412.9,345.0,447.3,0.0,72.2,110.0,519.5,110.0,112.0,56.0,305.69,-21.99,133.68,11.68,99.48,240.88,29.92,57996.0,5.5494e+12,4.116e+03,1.390e+00,2.020,1.0000,5.5493e+12,99.99,100.00,2.02,1.7759e+08,0.01,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.413
91000.0,3640.000,76.60,139.00,28003.170,24363.170,8.634,785.0,5.875e-08,1.818e-14,388.196,383.956,2119.4,1.000e+05,0.000,10932.783,730.7,1.176e-08,3.910e-15,0.0,1.602e-14,2.064e-14,1.722e-14,-5.3,12.70,2178.0,105.01,365.1,309.7,427.8,340.4,446.2,0.0,10.4,38.7,456.7,38.7,112.0,56.0,305.69,-21.99,136.81,11.85,99.73,240.87,29.92,57996.0,5.3997e+12,4.116e+03,1.390e+00,2.020,1.0000,5.3995e+12,99.99,100.00,2.02,1.6577e+08,0.01,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.420
91500.0,3660.000,76.90,139.50,28022.204,24362.204,8.623,786.3,5.716e-08,1.766e-14,389.014,385.065,2121.1,1.000e+05,0.000,10966.446,731.1,1.113e-08,3.698e-15,0.0,1.556e-14,2.005e-14,1.856e-14,5.1,12.70,2069.5,104.67,377.7,320.9,442.2,401.9,445.1,0.0,-41.7,-28.8,403.3,-28.8,112.0,56.0,305.69,-21.99,139.95,12.03,100.02,240.87,29.92,57996.0,5.2452e+12,4.116e+03,1.390e+00,2.020,1.0000,5.2451e+12,99.99,100.00,2.02,1.5440e+08,0.01,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.426
92000.0,3680.000,77.20,140.00,28041.259,24361.259,8.612,787.5,5.552e-08,1.713e-14,389.916,386.204,2122.7,1.000e+05,0.000,11003.235,731.5,1.053e-08,3.497e-15,0.0,1.509e-14,1.944e-14,1.804e-14,5.3,12.70,2068.4,104.32,389.8,331.6,456.0,415.9,443.7,0.0,77.9,57.7,521.6,57.7,112.0,56.0,305.69,-21.99,143.08,12.21,100.32,240.87,29.92,57996.0,5.0865e+12,4.116e+03,1.390e+00,2.020,1.0000,5.0863e+12,99.99,100.00,2.02,1.4349e+08,0.01,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.432
92500.0,3700.000,77.50,140.50,28060.334,24360.334,8.601,788.7,5.383e-08,1.658e-14,391.064,387.312,2124.3,1.000e+05,0.000,11047.742,731.9,9.964e-09,3.308e-15,0.0,1.461e-14,1.882e-14,1.943e-14,17.2,12.70,1962.6,103.95,401.3,341.7,469.0,487.3,442.3,0.0,69.0,-4.9,511.3,-4.9,112.0,56.0,305.69,-21.99,146.21,12.38,100.65,240.87,29.92,57996.0,4.9241e+12,4.116e+03,1.390e+00,2.020,1.0000,4.9240e+12,99.99,100.00,2.02,1.3305e+08,0.01,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.437
93000.0,3720.000,77.80,141.00,28079.430,24359.430,8.590,789.7,5.209e-08,1.603e-14,392.327,388.581,2125.6,1.000e+05,0.000,11096.295,732.2,9.431e-09,3.129e-15,0.0,1.412e-14,1.819e-14,2.052e-14,28.0,12.70,1878.5,103.57,412.2,351.2,481.3,555.8,440.7,0.0,40.8,33.0,481.5,33.0,112.0,56.0,305.69,-21.99,149.34,12.56,101.00,240.87,29.92,57996.0,4.7586e+12,4.116e+03,1.390e+00,2.020,1.0000,4.7585e+12,99.99,100.00,2.02,1.2309e+08,0.01,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.442
93500.0,3740.000,78.10,141.50,28098.547,24358.547,8.579,790.7,5.032e-08,1.546e-14,393.512,389.102,2127.0,1.000e+05,0.000,11143.463,732.6,8.927e-09,2.960e-15,0.0,1.362e-14,1.755e-14,1.632e-14,5.6,12.70,2069.9,103.18,422.2,360.1,492.7,451.4,439.0,0.0,-100.3,46.0,338.7,46.0,112.0,56.0,305.69,-21.99,152.47,12.73,101.37,240.87,29.92,57996.0,4.5906e+12,4.116e+03,1.390e+00,2.020,1.0000,4.5905e+12,100.00,100.00,2.02,1.1362e+08,0.00,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.446
94000.0,3760.000,78.40,142.00,28117.684,24357.684,8.568,791.6,4.851e-08,1.489e-14,394.165,390.495,2128.2,1.000e+05,0.000,11176.363,733.0,8.451e-09,2.801e-15,0.0,1.312e-14,1.690e-14,1.445e-14,-3.0,12.70,2160.5,102.77,431.5,368.3,503.3,415.7,437.2,0.0,-153.5,84.6,283.6,84.6,112.0,56.0,305.69,-21.99,155.60,12.91,101.76,240.87,29.92,57996.0,4.4208e+12,4.116e+03,1.390e+00,2.020,1.0000,4.4207e+12,100.00,100.00,2.02,1.0462e+08,0.00,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.450
94500.0,3780.000,78.70,142.50,28136.843,24356.843,8.556,792.5,4.668e-08,1.431e-14,395.326,391.872,2129.3,1.000e+05,0.000,11224.456,733.3,8.001e-09,2.651e-15,0.0,1.261e-14,1.624e-14,1.422e-14,-0.6,12.70,2136.1,102.35,439.9,375.7,512.8,436.5,435.2,0.0,108.3,50.2,543.4,50.2,112.0,56.0,305.69,-21.99,158.74,13.08,102.17,240.87,29.92,57996.0,4.2497e+12,4.116e+03,1.390e+00,2.020,1.0000,4.2496e+12,100.00,100.00,2.02,9.6115e+07,0.00,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.453
95000.0,3800.000,79.00,143.00,28156.022,24356.022,8.545,793.2,4.484e-08,1.373e-14,396.129,391.844,2130.3,1.000e+05,0.000,11263.220,733.6,7.575e-09,2.509e-15,0.0,1.210e-14,1.559e-14,1.381e-14,0.5,12.70,2124.7,101.90,447.5,382.3,521.4,450.3,433.0,0.0,-7.8,-8.0,425.2,-8.0,112.0,56.0,305.69,-21.99,161.87,13.26,102.59,240.87,29.92,57996.0,4.0779e+12,4.116e+03,1.390e+00,2.020,1.0000,4.0779e+12,100.00,100.00,2.02,8.8088e+07,0.00,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.455
95500.0,3820.000,79.30,143.50,28175.223,24355.223,8.534,793.9,4.299e-08,1.316e-14,396.989,392.908,2131.1,1.000e+05,0.000,11304.424,734.0,7.173e-09,2.374e-15,0.0,1.159e-14,1.493e-14,1.130e-14,-14.1,12.70,2299.5,101.45,454.0,388.1,528.8,375.9,430.7,0.0,-172.7,84.8,257.9,84.8,112.0,56.0,305.69,-21.99,165.00,13.43,103.02,240.87,29.92,57996.0,3.9062e+12,4.116e+03,1.390e+00,2.020,1.0000,3.9061e+12,100.00,100.00,2.02,8.0540e+07,0.00,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.457
96000.0,3840.000,79.60,144.00,28194.444,24354.444,8.523,794.5,4.113e-08,1.258e-14,397.859,394.662,2131.9,1.000e+05,0.000,11346.735,734.3,6.793e-09,2.248e-15,0.0,1.108e-14,1.428e-14,1.209e-14,-3.9,12.70,2174.6,100.97,459.6,393.1,535.2,437.9,428.2,0.0,-144.7,131.6,283.5,131.6,112.0,56.0,305.69,-21.99,168.13,13.61,103.46,240.87,29.92,57996.0,3.7350e+12,4.116e+03,1.390e+00,2.020,1.0000,3.7349e+12,100.00,100.00,2.02,7.3463e+07,0.00,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.459
96500.0,3860.000,79.90,144.50,28213.687,24353.687,8.512,795.0,3.929e-08,1.201e-14,398.757,395.295,2132.5,1.000e+05,0.000,11390.684,734.6,6.434e-09,2.128e-15,0.0,1.058e-14,1.363e-14,1.145e-14,-4.6,12.70,2183.6,100.48,464.2,397.1,540.4,438.2,425.5,0.0,-223.0,175.0,202.5,175.0,112.0,56.0,305.69,-21.99,171.26,13.78,103.91,240.87,29.92,57996.0,3.5650e+12,4.116e+03,1.390e+00,2.020,1.0000,3.5649e+12,100.00,100.00,2.02,6.6846e+07,0.00,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.460
97000.0,3880.000,80.20,145.00,28232.951,24352.951,8.501,795.4,3.745e-08,1.144e-14,399.307,396.000,2133.1,1.000e+05,0.000,11425.485,734.9,6.094e-09,2.015e-15,0.0,1.008e-14,1.298e-14,1.191e-14,4.1,12.70,2090.3,99.97,467.8,400.3,544.5,491.3,422.6,0.0,-150.0,137.1,272.6,137.1,112.0,56.0,305.69,-21.99,174.39,13.96,104.36,240.87,29.92,57996.0,3.3967e+12,4.116e+03,1.390e+00,2.020,1.0000,3.3966e+12,100.00,100.00,2.02,6.0679e+07,0.00,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.461
97500.0,3900.000,80.50,145.50,28252.237,24352.237,8.490,795.7,3.564e-08,1.088e-14,400.019,396.832,2133.6,1.000e+05,0.000,11465.699,735.2,5.773e-09,1.908e-15,0.0,9.586e-15,1.235e-14,1.016e-14,-6.6,12.70,2207.8,99.43,470.3,402.5,547.3,432.6,419.6,0.0,-114.5,71.5,305.1,71.5,112.0,56.0,305.69,-21.99,177.53,14.14,104.83,240.87,29.92,57996.0,3.2307e+12,4.116e+03,1.390e+00,2.020,1.0000,3.2306e+12,100.00,100.00,2.02,5.4951e+07,0.00,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.461
98000.0,3920.000,80.80,146.00,28271.544,24351.544,8.479,796.0,3.385e-08,1.033e-14,401.012,397.658,2134.0,1.000e+05,0.000,11514.823,735.5,5.469e-09,1.807e-15,0.0,9.102e-15,1.173e-14,9.413e-15,-8.9,12.70,2235.5,98.88,471.8,403.8,549.0,421.1,416.3,0.0,-11.7,86.7,404.6,86.7,112.0,56.0,305.69,-21.99,180.66,14.31,105.29,240.87,29.92,57996.0,3.0674e+12,4.116e+03,1.390e+00,2.020,1.0000,3.0674e+12,100.00,100.00,2.02,4.9646e+07,0.00,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.460
98500.0,3940.000,81.10,146.50,28290.873,24350.873,8.467,796.2,3.209e-08,9.792e-15,401.669,398.192,2134.2,1.000e+05,0.000,11555.099,735.8,5.182e-09,1.711e-15,0.0,8.627e-15,1.111e-14,9.408e-15,-3.9,12.70,2177.3,98.31,472.3,404.2,549.6,449.9,412.9,0.0,-71.2,-15.2,341.7,-15.2,112.0,56.0,305.69,-21.99,183.79,14.49,105.76,240.87,29.92,57996.0,2.9075e+12,4.116e+03,1.390e+00,2.020,1.0000,2.9074e+12,100.00,100.00,2.02,4.4747e+07,0.00,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.459
99000.0,3960.000,81.40,147.00,28310.223,24350.223,8.456,796.3,3.037e-08,9.266e-15,402.042,399.004,2134.4,1.000e+05,0.000,11587.993,736.1,4.910e-09,1.621e-15,0.0,8.164e-15,1.052e-14,9.770e-15,5.4,12.70,2078.6,97.71,471.7,403.7,548.9,502.8,409.2,0.0,-206.1,28.1,203.2,28.1,112.0,56.0,305.69,-21.99,186.92,14.66,106.22,240.87,29.92,57996.0,2.7512e+12,4.116e+03,1.390e+00,2.020,1.0000,2.7512e+12,100.00,100.00,2.02,4.0238e+07,0.00,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.458
99500.0,3980.000,81.70,147.50,28329.595,24349.595,8.445,796.4,2.869e-08,8.753e-15,402.508,398.991,2134.5,1.000e+05,0.000,11624.301,736.4,4.653e-09,1.535e-15,0.0,7.712e-15,9.935e-15,9.454e-15,8.0,12.70,2053.8,97.09,470.1,402.3,547.1,515.8,405.3,0.0,-73.4,-14.8,331.9,-14.8,112.0,56.0,305.69,-21.99,190.05,14.84,106.68,240.87,29.92,57996.0,2.5990e+12,4.116e+03,1.390e+00,2.020,1.0000,2.5989e+12,100.00,100.00,2.02,3.6101e+07,0.00,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.456
100000.0,4000.000,82.00,148.00,28348.988,24348.988,8.434,796.4,2.706e-08,8.255e-15,403.024,400.239,2134.4,1.000e+05,0.000,11662.821,736.6,4.410e-09,1.455e-15,0.0,7.273e-15,9.370e-15,9.582e-15,16.1,12.70,1981.2,96.45,467.6,400.1,544.2,558.8,401.2,0.0,17.4,17.8,418.6,17.8,112.0,56.0,305.69,-21.99,193.18,15.01,107.14,240.87,29.92,57996.0,2.4511e+12,4.116e+03,1.390e+00,2.020,1.0000,2.4511e+12,100.00,100.00,2.02,3.2315e+07,0.00,0.00,4.00,1.0000e-09,0.00,0.00,16.04,0.454
