ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,Arnd_m3,Armass_pct,Armole_pct,Aramw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,MinMaxFactor
0.0,0.000,22.00,48.00,2575.500,2575.500,1.353,95.7,1.465e+05,5.243e+00,19.956,24.828,203.2,1.465e+05,1.000,0.000,93.3,1.465e+05,5.435e+00,0.0,5.090e+00,5.400e+00,5.305e+00,1.2,2.96,202.0,0.00,-3.5,-6.3,-0.6,-2.4,0.0,0.0,-5.6,-1.0,-5.6,-1.0,7.0,7.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.1354e+26,2.919e+02,1.478e+00,27.808,0.9763,2.2709e+24,2.62,2.00,36.40,1.0787e+26,95.66,95.00,28.00,3.4063e+24,1.73,3.00,16.00,-999.900
500.0,2.000,22.30,48.50,2577.500,2575.500,1.351,93.7,1.325e+05,4.833e+00,19.961,24.848,200.0,1.465e+05,0.905,2.000,90.5,1.323e+05,5.053e+00,0.0,4.674e+00,4.997e+00,4.985e+00,3.1,3.34,196.9,43.87,-4.4,-7.5,-1.1,-1.4,-0.2,0.0,-3.3,-6.6,-3.5,-6.6,7.3,7.3,137.02,17.73,139.31,18.05,84.07,74.92,9.94,1377648.0,1.0466e+26,2.926e+02,1.459e+00,27.808,0.9787,2.0931e+24,2.62,2.00,36.40,9.9424e+25,95.66,95.00,28.00,3.1397e+24,1.73,3.00,16.00,-999.900
1000.0,4.000,22.60,49.00,2579.500,2575.500,1.349,91.7,1.199e+05,4.457e+00,19.966,24.868,197.0,1.465e+05,0.818,4.000,88.2,1.192e+05,4.667e+00,0.0,4.294e+00,4.626e+00,4.541e+00,1.9,3.73,195.2,43.53,-4.5,-8.0,-0.9,-2.7,-0.4,0.0,-10.2,-9.2,-10.6,-9.2,7.6,7.6,137.02,17.73,139.44,18.03,83.65,74.92,9.94,1377648.0,9.6524e+25,2.933e+02,1.443e+00,27.808,0.9810,1.9305e+24,2.62,2.00,36.40,9.1698e+25,95.66,95.00,28.00,2.8957e+24,1.73,3.00,16.00,-999.900
1500.0,6.000,22.90,49.50,2581.500,2575.500,1.347,89.7,1.085e+05,4.113e+00,19.971,24.888,194.2,1.465e+05,0.740,6.000,86.5,1.071e+05,4.272e+00,0.0,3.948e+00,4.286e+00,4.127e+00,0.3,4.12,193.8,43.20,-3.7,-7.6,0.3,-3.4,-0.7,0.0,-6.9,-7.5,-7.6,-7.5,7.8,7.8,137.02,17.73,139.57,18.00,83.24,74.92,9.94,1377648.0,8.9078e+25,2.940e+02,1.429e+00,27.808,0.9833,1.7816e+24,2.62,2.00,36.40,8.4624e+25,95.66,95.00,28.00,2.6724e+24,1.73,3.00,16.00,-999.900
2000.0,8.000,23.20,50.00,2583.500,2575.500,1.345,87.8,9.805e+04,3.793e+00,18.941,22.957,191.4,1.465e+05,0.669,7.605,84.7,9.610e+04,3.905e+00,0.0,3.626e+00,3.967e+00,3.870e+00,2.0,4.50,189.5,42.76,-2.9,-7.2,1.6,-0.9,-0.7,0.0,-3.3,-3.2,-4.0,-3.2,8.1,8.1,137.02,17.73,139.70,17.98,82.83,74.92,9.94,1377648.0,8.2135e+25,2.946e+02,1.418e+00,27.808,0.9854,1.6427e+24,2.62,2.00,36.40,7.8029e+25,95.66,95.00,28.00,2.4641e+24,1.73,3.00,16.00,-999.900
2500.0,10.000,23.50,50.50,2585.500,2575.500,1.343,86.1,8.824e+04,3.476e+00,18.944,22.961,189.1,1.465e+05,0.602,9.604,83.0,8.607e+04,3.564e+00,0.0,3.310e+00,3.649e+00,3.722e+00,7.1,4.88,182.7,42.25,-2.5,-7.1,2.4,4.4,0.5,0.0,-2.8,-2.3,-2.3,-2.3,8.4,8.4,137.02,17.73,139.83,17.96,82.42,74.92,9.94,1377648.0,7.5268e+25,2.949e+02,1.408e+00,27.808,0.9861,1.5054e+24,2.62,2.00,36.40,7.1505e+25,95.66,95.00,28.00,2.2580e+24,1.73,3.00,16.00,-999.900
3000.0,12.000,23.80,51.00,2587.500,2575.500,1.341,84.5,7.939e+04,3.184e+00,18.352,20.647,187.8,1.465e+05,0.542,11.244,81.6,7.694e+04,3.237e+00,0.0,3.021e+00,3.356e+00,3.391e+00,6.5,5.26,182.0,42.40,-1.6,-6.7,3.7,4.8,1.7,0.0,-2.4,-5.2,-0.7,-5.2,8.7,8.7,137.02,17.73,139.97,17.93,82.01,74.92,9.94,1377648.0,6.8952e+25,2.951e+02,1.414e+00,27.808,0.9869,1.3790e+24,2.62,2.00,36.40,6.5504e+25,95.66,95.00,28.00,2.0686e+24,1.73,3.00,16.00,-999.900
3500.0,14.000,24.10,51.50,2589.500,2575.500,1.339,83.4,7.120e+04,2.890e+00,18.356,20.647,186.6,1.465e+05,0.486,13.243,80.2,6.868e+04,2.933e+00,0.0,2.731e+00,3.057e+00,2.988e+00,3.4,5.64,183.5,42.71,-1.5,-6.9,4.2,1.9,3.3,0.0,-3.7,-7.6,-0.4,-7.6,9.0,9.0,137.02,17.73,140.10,17.91,81.61,74.92,9.94,1377648.0,6.2576e+25,2.954e+02,1.413e+00,27.808,0.9879,1.2515e+24,2.62,2.00,36.40,5.9447e+25,95.66,95.00,28.00,1.8773e+24,1.73,3.00,16.00,-999.900
4000.0,16.000,24.40,52.00,2591.500,2575.500,1.337,82.3,6.386e+04,2.623e+00,18.359,20.647,185.4,1.465e+05,0.436,15.243,78.9,6.120e+04,2.653e+00,0.0,2.470e+00,2.785e+00,2.834e+00,8.0,6.02,178.3,43.03,-1.1,-6.9,5.0,6.8,4.9,0.0,-6.8,2.1,-2.0,2.1,9.2,9.2,137.02,17.73,140.23,17.88,81.20,74.92,9.94,1377648.0,5.6799e+25,2.957e+02,1.411e+00,27.808,0.9889,1.1360e+24,2.62,2.00,36.40,5.3959e+25,95.66,95.00,28.00,1.7040e+24,1.73,3.00,16.00,-999.900
4500.0,18.000,24.70,52.50,2593.500,2575.500,1.335,80.9,5.720e+04,2.388e+00,17.791,22.489,183.7,1.465e+05,0.390,16.732,77.6,5.446e+04,2.396e+00,0.0,2.241e+00,2.546e+00,2.507e+00,5.0,6.40,179.3,43.32,-0.3,-6.5,6.3,4.6,6.4,0.0,-13.3,3.2,-6.9,3.2,9.5,9.5,137.02,17.73,140.36,17.86,80.80,74.92,9.94,1377648.0,5.1725e+25,2.961e+02,1.409e+00,27.808,0.9903,1.0345e+24,2.62,2.00,36.40,4.9139e+25,95.66,95.00,28.00,1.5518e+24,1.73,3.00,16.00,-999.900
5000.0,20.000,25.00,53.00,2595.500,2575.500,1.333,78.9,5.113e+04,2.185e+00,17.794,22.493,181.5,1.465e+05,0.349,18.732,76.4,4.839e+04,2.158e+00,0.0,2.042e+00,2.338e+00,2.152e+00,-1.5,6.77,182.9,43.57,1.3,-5.4,8.4,-0.3,7.9,0.0,-6.3,8.2,1.6,8.2,9.8,9.8,137.02,17.73,140.49,17.83,80.40,74.92,9.94,1377648.0,4.7326e+25,2.967e+02,1.408e+00,27.808,0.9923,9.4652e+23,2.62,2.00,36.40,4.4960e+25,95.66,95.00,28.00,1.4198e+24,1.73,3.00,16.00,-999.900
5500.0,22.000,25.30,53.50,2597.500,2575.500,1.331,77.4,4.557e+04,1.982e+00,17.233,20.097,179.8,1.465e+05,0.311,20.125,75.6,4.295e+04,1.932e+00,0.0,1.846e+00,2.129e+00,1.801e+00,-9.2,7.15,188.7,43.66,2.6,-4.5,10.2,-6.8,9.0,0.0,-1.7,3.2,7.2,3.2,10.1,10.1,137.02,17.73,140.62,17.81,79.99,74.92,9.94,1377648.0,4.2932e+25,2.969e+02,1.407e+00,27.808,0.9931,8.5863e+23,2.62,2.00,36.40,4.0785e+25,95.66,95.00,28.00,1.2879e+24,1.73,3.00,16.00,-999.900
6000.0,24.000,25.60,54.00,2599.500,2575.500,1.329,76.1,4.059e+04,1.795e+00,17.237,20.100,178.3,1.465e+05,0.277,22.125,74.5,3.807e+04,1.735e+00,0.0,1.665e+00,1.935e+00,1.721e+00,-4.1,7.52,182.1,43.70,3.4,-4.1,11.5,-0.8,10.0,0.0,-3.3,4.9,6.7,4.9,10.4,10.4,137.02,17.73,140.75,17.78,79.60,74.92,9.94,1377648.0,3.8870e+25,2.971e+02,1.406e+00,27.808,0.9937,7.7740e+23,2.62,2.00,36.40,3.6926e+25,95.66,95.00,28.00,1.1661e+24,1.73,3.00,16.00,-999.900
6500.0,26.000,25.90,54.50,2601.500,2575.500,1.327,75.5,3.608e+04,1.607e+00,16.897,17.827,177.6,1.465e+05,0.246,23.679,73.7,3.371e+04,1.552e+00,0.0,1.485e+00,1.739e+00,1.526e+00,-5.0,7.89,182.3,43.84,3.5,-4.3,12.0,-1.7,11.2,0.0,-3.9,8.2,7.3,8.2,10.6,10.6,137.02,17.73,140.88,17.76,79.20,74.92,9.94,1377648.0,3.4802e+25,2.973e+02,1.405e+00,27.808,0.9943,6.9605e+23,2.62,2.00,36.40,3.3062e+25,95.66,95.00,28.00,1.0441e+24,1.73,3.00,16.00,-999.900
7000.0,28.000,26.20,55.00,2603.500,2575.500,1.325,75.0,3.206e+04,1.437e+00,16.902,17.826,177.1,1.465e+05,0.219,25.680,72.9,2.982e+04,1.386e+00,0.0,1.323e+00,1.560e+00,1.413e+00,-1.6,8.26,178.5,43.99,3.7,-4.5,12.6,2.0,12.5,0.0,-3.8,7.5,8.7,7.5,10.9,10.9,137.03,17.73,141.01,17.73,78.80,74.93,9.94,1377648.0,3.1111e+25,2.975e+02,1.405e+00,27.808,0.9949,6.2222e+23,2.62,2.00,36.40,2.9555e+25,95.66,95.00,28.00,9.3332e+23,1.73,3.00,16.00,-999.900
7500.0,30.000,26.50,55.50,2605.500,2575.500,1.322,74.7,2.849e+04,1.281e+00,16.831,16.958,176.7,1.465e+05,0.194,27.562,72.3,2.635e+04,1.233e+00,0.0,1.175e+00,1.396e+00,1.412e+00,10.2,8.63,168.3,44.06,3.9,-4.7,13.3,14.5,13.6,0.0,-1.9,14.2,11.7,14.2,11.2,11.2,137.03,17.73,141.14,17.71,78.41,74.93,9.94,1377648.0,2.7741e+25,2.976e+02,1.404e+00,27.808,0.9954,5.5483e+23,2.62,2.00,36.40,2.6354e+25,95.66,95.00,28.00,8.3224e+23,1.73,3.00,16.00,-999.900
8000.0,32.000,26.80,56.00,2607.500,2575.500,1.320,74.6,2.531e+04,1.139e+00,16.836,16.967,176.6,1.465e+05,0.173,29.563,71.8,2.328e+04,1.096e+00,0.0,1.041e+00,1.246e+00,1.197e+00,5.1,9.00,172.3,44.06,3.9,-5.0,13.7,9.2,14.5,0.0,6.6,11.9,21.2,11.9,11.5,11.5,137.03,17.73,141.27,17.68,78.01,74.93,9.94,1377648.0,2.4659e+25,2.978e+02,1.404e+00,27.808,0.9959,4.9318e+23,2.62,2.00,36.40,2.3426e+25,95.66,95.00,28.00,7.3977e+23,1.73,3.00,16.00,-999.900
8500.0,34.000,27.10,56.50,2609.500,2575.500,1.318,74.6,2.248e+04,1.012e+00,16.840,16.975,176.5,1.465e+05,0.153,31.564,71.4,2.055e+04,9.718e-01,0.0,9.219e-01,1.111e+00,1.066e+00,5.3,9.36,172.0,44.05,4.2,-5.1,14.4,9.7,15.5,0.0,3.3,2.0,18.7,2.0,11.8,11.8,137.03,17.73,141.40,17.66,77.62,74.93,9.94,1377648.0,2.1921e+25,2.979e+02,1.403e+00,27.808,0.9964,4.3843e+23,2.62,2.00,36.40,2.0825e+25,95.66,95.00,28.00,6.5764e+23,1.73,3.00,16.00,-999.900
9000.0,36.000,27.40,57.00,2611.500,2575.500,1.316,74.5,1.997e+04,8.999e-01,16.930,16.675,176.5,1.465e+05,0.136,33.735,71.2,1.814e+04,8.598e-01,0.0,8.167e-01,9.917e-01,9.446e-01,5.0,9.73,172.2,44.04,4.7,-5.0,15.3,9.9,16.4,0.0,8.9,-3.1,25.3,-3.1,12.0,12.0,137.03,17.73,141.53,17.64,77.23,74.93,9.94,1377648.0,1.9489e+25,2.980e+02,1.403e+00,27.808,0.9968,3.8979e+23,2.62,2.00,36.40,1.8515e+25,95.66,95.00,28.00,5.8468e+23,1.73,3.00,16.00,-999.900
9500.0,38.000,27.70,57.50,2613.500,2575.500,1.314,74.6,1.776e+04,7.984e-01,16.935,16.672,176.6,1.465e+05,0.121,35.736,70.9,1.601e+04,7.609e-01,0.0,7.219e-01,8.831e-01,7.795e-01,-2.4,10.09,178.8,43.85,4.9,-5.1,16.1,2.4,16.9,0.0,6.3,-4.6,23.2,-4.6,12.3,12.3,137.03,17.73,141.66,17.61,76.84,74.93,9.94,1377648.0,1.7291e+25,2.981e+02,1.403e+00,27.808,0.9971,3.4582e+23,2.62,2.00,36.40,1.6426e+25,95.66,95.00,28.00,5.1872e+23,1.73,3.00,16.00,-999.900
10000.0,40.000,28.00,58.00,2615.500,2575.500,1.312,74.7,1.579e+04,7.083e-01,16.939,16.670,176.8,1.465e+05,0.108,37.738,70.7,1.413e+04,6.733e-01,0.0,6.381e-01,7.862e-01,6.704e-01,-5.4,10.45,181.7,43.67,5.2,-5.2,16.8,-0.4,17.4,0.0,11.9,-8.4,29.2,-8.4,12.6,12.6,137.03,17.73,141.79,17.59,76.46,74.93,9.94,1377648.0,1.5340e+25,2.982e+02,1.402e+00,27.808,0.9975,3.0679e+23,2.62,2.00,36.40,1.4573e+25,95.66,95.00,28.00,4.6019e+23,1.73,3.00,16.00,-999.900
10500.0,42.000,28.30,58.50,2617.500,2575.500,1.310,75.0,1.405e+04,6.281e-01,17.192,16.575,177.1,1.465e+05,0.096,40.305,70.6,1.247e+04,5.938e-01,0.0,5.639e-01,6.997e-01,5.721e-01,-8.9,10.82,185.6,43.61,5.8,-5.1,17.8,-3.7,18.2,0.0,19.1,4.9,37.3,4.9,12.9,12.9,137.03,17.73,141.92,17.56,76.07,74.93,9.94,1377648.0,1.3603e+25,2.983e+02,1.402e+00,27.808,0.9978,2.7206e+23,2.62,2.00,36.40,1.2923e+25,95.66,95.00,28.00,4.0809e+23,1.73,3.00,16.00,-999.900
11000.0,44.000,28.60,59.00,2619.500,2575.500,1.308,75.3,1.251e+04,5.569e-01,17.198,16.582,177.5,1.465e+05,0.085,42.308,70.8,1.101e+04,5.224e-01,0.0,4.981e-01,6.226e-01,5.117e-01,-8.1,11.18,185.2,43.66,6.6,-4.7,19.2,-2.0,19.2,0.0,12.1,-6.1,31.3,-6.1,13.2,13.2,137.03,17.73,142.05,17.54,75.69,74.93,9.94,1377648.0,1.2060e+25,2.984e+02,1.402e+00,27.808,0.9980,2.4121e+23,2.62,2.00,36.40,1.1457e+25,95.66,95.00,28.00,3.6181e+23,1.73,3.00,16.00,-999.900
11500.0,46.000,28.90,59.50,2621.500,2575.500,1.306,75.6,1.115e+04,4.938e-01,17.203,16.588,177.9,1.465e+05,0.076,44.312,70.9,9.724e+03,4.606e-01,0.0,4.401e-01,5.540e-01,4.683e-01,-5.2,11.54,182.7,43.70,7.2,-4.5,20.3,1.7,20.3,0.0,5.5,-16.8,25.8,-16.8,13.4,13.4,137.03,17.73,142.18,17.51,75.31,74.93,9.94,1377648.0,1.0694e+25,2.985e+02,1.402e+00,27.808,0.9982,2.1387e+23,2.62,2.00,36.40,1.0159e+25,95.66,95.00,28.00,3.2081e+23,1.73,3.00,16.00,-999.900
12000.0,48.000,29.20,60.00,2623.500,2575.500,1.304,76.0,9.932e+03,4.378e-01,17.603,16.036,178.3,1.465e+05,0.068,47.373,71.1,8.594e+03,4.058e-01,0.0,3.888e-01,4.929e-01,3.365e-01,-23.1,11.90,203.4,43.74,7.9,-4.2,21.5,-17.1,21.3,0.0,7.7,-11.1,29.0,-11.1,13.7,13.7,137.03,17.73,142.32,17.49,74.93,74.93,9.94,1377648.0,9.4805e+24,2.985e+02,1.402e+00,27.808,0.9985,1.8961e+23,2.62,2.00,36.40,9.0064e+24,95.66,95.00,28.00,2.8441e+23,1.73,3.00,16.00,-999.900
12500.0,50.000,29.50,60.50,2625.500,2575.500,1.302,76.8,8.871e+03,3.866e-01,17.607,16.049,179.3,1.465e+05,0.061,49.372,71.3,7.600e+03,3.576e-01,0.0,3.421e-01,4.369e-01,3.216e-01,-16.8,12.25,196.6,43.77,8.1,-4.3,22.2,-10.1,22.3,0.0,18.3,-1.8,40.6,-1.8,14.0,14.0,137.03,17.73,142.45,17.46,74.55,74.93,9.94,1377648.0,8.3727e+24,2.986e+02,1.402e+00,27.808,0.9987,1.6745e+23,2.62,2.00,36.40,7.9541e+24,95.66,95.00,28.00,2.5118e+23,1.73,3.00,16.00,-999.900
13000.0,52.000,29.80,61.00,2627.500,2575.500,1.300,77.7,7.927e+03,3.416e-01,18.157,16.320,180.3,1.465e+05,0.054,52.961,71.7,6.725e+03,3.147e-01,0.0,3.012e-01,3.874e-01,2.904e-01,-15.0,12.61,195.6,43.77,8.5,-4.3,23.1,-7.7,23.3,0.0,8.2,14.0,31.4,14.0,14.3,14.3,137.03,17.73,142.58,17.44,74.18,74.93,9.94,1377648.0,7.3978e+24,2.986e+02,1.402e+00,27.808,0.9988,1.4796e+23,2.62,2.00,36.40,7.0279e+24,95.66,95.00,28.00,2.2193e+23,1.73,3.00,16.00,-999.900
13500.0,54.000,30.10,61.50,2629.500,2575.500,1.298,78.7,7.104e+03,3.023e-01,18.161,16.318,181.5,1.465e+05,0.048,54.960,72.2,5.958e+03,2.767e-01,0.0,2.657e-01,3.440e-01,2.331e-01,-22.9,12.96,206.7,43.53,9.3,-4.0,24.3,-15.8,23.6,0.0,5.4,17.0,29.0,17.0,14.6,14.6,137.03,17.73,142.71,17.41,73.80,74.93,9.94,1377648.0,6.5472e+24,2.987e+02,1.402e+00,27.808,0.9989,1.3094e+23,2.62,2.00,36.40,6.2199e+24,95.66,95.00,28.00,1.9642e+23,1.73,3.00,16.00,-999.900
14000.0,56.000,30.40,62.00,2631.500,2575.500,1.296,79.7,6.367e+03,2.676e-01,18.164,16.317,182.6,1.465e+05,0.043,56.961,73.0,5.285e+03,2.425e-01,0.0,2.343e-01,3.056e-01,2.249e-01,-15.9,13.32,199.2,43.33,10.3,-3.4,26.0,-7.3,24.0,0.0,-3.5,10.4,20.6,10.4,14.8,14.8,137.03,17.73,142.84,17.39,73.43,74.93,9.94,1377648.0,5.7946e+24,2.987e+02,1.401e+00,27.808,0.9989,1.1589e+23,2.62,2.00,36.40,5.5049e+24,95.66,95.00,28.00,1.7384e+23,1.73,3.00,16.00,-999.900
14500.0,58.000,30.70,62.50,2633.500,2575.500,1.295,81.9,5.723e+03,2.339e-01,19.289,13.452,185.2,1.465e+05,0.039,62.545,74.6,4.698e+03,2.112e-01,0.0,2.041e-01,2.680e-01,1.997e-01,-14.6,13.67,200.4,43.48,10.8,-3.3,26.9,-5.4,25.4,0.0,-3.9,14.0,21.4,14.0,15.1,15.1,137.03,17.73,142.97,17.36,73.06,74.93,9.94,1377648.0,5.0650e+24,2.987e+02,1.401e+00,27.808,0.9990,1.0130e+23,2.62,2.00,36.40,4.8118e+24,95.66,95.00,28.00,1.5195e+23,1.73,3.00,16.00,-999.900
15000.0,60.000,31.00,63.00,2635.500,2575.500,1.293,85.7,5.162e+03,2.017e-01,19.295,13.450,189.4,1.465e+05,0.035,64.553,76.9,4.189e+03,1.826e-01,0.0,1.754e-01,2.320e-01,1.771e-01,-12.2,14.02,202.1,43.98,10.5,-3.9,27.0,-3.0,27.6,0.0,-9.3,15.1,18.3,15.1,15.4,15.4,137.03,17.73,143.10,17.34,72.69,74.93,9.94,1377648.0,4.3682e+24,2.988e+02,1.401e+00,27.808,0.9992,8.7363e+22,2.62,2.00,36.40,4.1498e+24,95.66,95.00,28.00,1.3104e+23,1.73,3.00,16.00,-999.900
15500.0,62.000,31.30,63.50,2637.500,2575.500,1.291,91.2,4.696e+03,1.724e-01,21.910,12.676,195.4,1.465e+05,0.032,75.375,79.9,3.751e+03,1.573e-01,0.0,1.501e-01,1.981e-01,1.698e-01,-1.5,13.92,196.9,44.13,9.7,-4.6,26.0,8.0,29.0,0.0,-4.4,23.6,24.6,23.6,15.7,15.7,137.03,17.73,143.23,17.32,72.33,74.93,9.94,1377648.0,3.7345e+24,2.988e+02,1.401e+00,27.808,0.9993,7.4689e+22,2.62,2.00,36.40,3.5477e+24,95.66,95.00,28.00,1.1203e+23,1.73,3.00,16.00,-999.900
16000.0,64.000,31.60,64.00,2639.500,2575.500,1.289,97.4,4.289e+03,1.474e-01,21.915,12.686,202.0,1.465e+05,0.029,77.380,84.7,3.377e+03,1.335e-01,0.0,1.284e-01,1.692e-01,1.506e-01,2.2,13.83,199.8,44.14,10.4,-3.8,26.7,12.9,29.9,0.0,-10.7,10.4,19.2,10.4,16.0,16.0,137.03,17.73,143.36,17.29,71.96,74.93,9.94,1377648.0,3.1916e+24,2.988e+02,1.401e+00,27.808,0.9993,6.3832e+22,2.62,2.00,36.40,3.0320e+24,95.66,95.00,28.00,9.5748e+22,1.73,3.00,16.00,-999.900
16500.0,66.000,31.90,64.50,2641.500,2575.500,1.287,103.4,3.930e+03,1.272e-01,26.142,16.115,208.1,1.465e+05,0.027,94.588,91.4,3.061e+03,1.122e-01,0.0,1.109e-01,1.458e-01,1.440e-01,13.2,13.73,195.6,44.15,13.4,-1.1,30.0,28.4,30.9,0.0,-10.3,9.8,20.6,9.8,16.2,16.2,137.03,17.73,143.49,17.27,71.60,74.93,9.94,1377648.0,2.7544e+24,2.988e+02,1.401e+00,27.808,0.9993,5.5089e+22,2.62,2.00,36.40,2.6167e+24,95.66,95.00,28.00,8.2633e+22,1.73,3.00,16.00,-999.900
17000.0,68.000,32.20,65.00,2643.500,2575.500,1.285,108.7,3.643e+03,1.121e-01,26.146,16.116,213.4,1.465e+05,0.025,96.590,98.4,2.795e+03,9.511e-02,0.0,9.788e-02,1.284e-01,1.315e-01,17.3,13.63,197.0,44.20,17.9,2.9,35.1,38.2,32.0,0.0,-12.0,3.7,20.0,3.7,16.5,16.5,137.03,17.73,143.62,17.24,71.24,74.93,9.94,1377648.0,2.4282e+24,2.988e+02,1.401e+00,27.808,0.9994,4.8564e+22,2.62,2.00,36.40,2.3068e+24,95.66,95.00,28.00,7.2846e+22,1.73,3.00,16.00,-999.900
17500.0,70.000,32.50,65.50,2645.500,2575.500,1.283,114.0,3.376e+03,9.908e-02,26.149,16.117,218.5,1.465e+05,0.023,98.592,103.9,2.568e+03,8.266e-02,0.0,8.657e-02,1.134e-01,1.050e-01,6.0,13.53,212.2,44.24,19.9,4.7,37.2,27.0,33.1,0.0,-1.9,3.3,31.2,3.3,16.8,16.8,137.03,17.73,143.75,17.22,70.89,74.93,9.94,1377648.0,2.1457e+24,2.989e+02,1.401e+00,27.808,0.9995,4.2913e+22,2.62,2.00,36.40,2.0384e+24,95.66,95.00,28.00,6.4370e+22,1.73,3.00,16.00,-999.900
18000.0,72.000,32.80,66.00,2647.500,2575.500,1.281,119.3,3.129e+03,8.774e-02,26.153,16.118,223.5,1.465e+05,0.021,100.594,109.9,2.369e+03,7.214e-02,0.0,7.674e-02,1.003e-01,9.153e-02,4.3,13.43,218.9,44.27,21.6,6.4,39.1,26.9,34.2,0.0,-7.5,16.3,26.6,16.3,17.1,17.1,137.03,17.73,143.88,17.19,70.53,74.93,9.94,1377648.0,1.9001e+24,2.989e+02,1.401e+00,27.808,0.9996,3.8002e+22,2.62,2.00,36.40,1.8051e+24,95.66,95.00,28.00,5.7003e+22,1.73,3.00,16.00,-999.900
18500.0,74.000,33.10,66.50,2649.500,2575.500,1.279,123.5,2.915e+03,7.897e-02,30.727,23.216,227.4,1.465e+05,0.020,120.367,114.5,2.195e+03,6.412e-02,0.0,6.914e-02,9.020e-02,8.920e-02,13.0,13.34,214.0,44.17,23.2,7.8,40.7,39.1,34.8,0.0,-1.5,9.8,33.3,9.8,17.4,17.4,137.03,17.73,144.01,17.17,70.18,74.93,9.94,1377648.0,1.7102e+24,2.989e+02,1.401e+00,27.808,0.9997,3.4204e+22,2.62,2.00,36.40,1.6247e+24,95.66,95.00,28.00,5.1305e+22,1.73,3.00,16.00,-999.900
