ElapsedTime_s,Height_km,Latitude_deg,LongitudeE_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeE_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,Arnd_m3,Armass_pct,Armole_pct,Aramw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,MinMaxFactor
590.0,200.000,50.00,50.00,2775.500,2575.500,1.165,171.3,7.601e+01,1.486e-03,43.803,42.163,267.7,1.471e+05,0.001,331.500,170.5,7.419e+01,1.456e-03,0.0,1.351e-03,1.635e-03,1.438e-03,-3.2,9.55,272.0,388.66,2.1,-7.2,12.3,-1.2,83.4,0.0,-36.3,-1.6,47.1,-1.6,35.0,35.0,137.02,17.73,220.66,0.62,111.75,74.92,9.94,1377648.0,3.2055e+22,2.986e+02,1.401e+00,27.834,0.9995,6.8665e+20,2.80,2.14,36.40,3.0445e+22,95.54,94.98,28.00,9.2293e+20,1.66,2.88,16.00,0.043
600.0,200.000,50.00,75.00,2775.500,2575.500,1.165,172.0,7.740e+01,1.509e-03,43.925,42.266,268.0,1.475e+05,0.001,331.756,170.5,7.419e+01,1.456e-03,0.0,1.372e-03,1.660e-03,1.375e-03,-8.9,9.55,280.9,388.66,3.7,-5.8,14.0,-5.6,83.4,0.0,44.1,-71.1,127.4,-71.1,35.0,35.0,137.02,17.73,220.66,2.29,105.79,74.92,9.94,1377648.0,3.2454e+22,2.983e+02,1.401e+00,27.856,0.9992,7.3356e+20,2.95,2.26,36.40,3.0816e+22,95.45,94.96,28.00,9.0356e+20,1.60,2.78,16.00,0.075
610.0,200.000,75.00,25.00,2775.500,2575.500,1.165,172.7,7.895e+01,1.535e-03,44.058,42.380,268.5,1.480e+05,0.001,332.038,170.5,7.419e+01,1.456e-03,0.0,1.395e-03,1.688e-03,1.395e-03,-9.1,9.55,281.6,916.93,5.4,-4.2,16.0,-4.2,54.6,0.0,4.1,20.2,58.8,20.2,35.0,35.0,137.02,17.73,220.66,22.96,86.73,74.92,9.94,1377648.0,3.2899e+22,2.979e+02,1.401e+00,27.879,0.9990,7.8858e+20,3.13,2.40,36.40,3.1228e+22,95.33,94.92,28.00,8.8283e+20,1.54,2.68,16.00,0.110
620.0,200.000,75.00,50.00,2775.500,2575.500,1.165,172.6,7.874e+01,1.531e-03,44.040,42.365,268.4,1.480e+05,0.001,332.000,170.5,7.419e+01,1.456e-03,0.0,1.392e-03,1.684e-03,1.674e-03,9.3,9.55,256.7,156.60,5.2,-4.4,15.7,15.0,54.6,0.0,-9.6,36.1,45.0,36.1,35.0,35.0,137.02,17.73,220.66,0.62,87.07,74.92,9.94,1377648.0,3.2838e+22,2.980e+02,1.401e+00,27.876,0.9990,7.8090e+20,3.11,2.38,36.40,3.1172e+22,95.35,94.93,28.00,8.8561e+20,1.55,2.70,16.00,0.106
630.0,200.000,75.00,75.00,2775.500,2575.500,1.165,173.2,8.018e+01,1.555e-03,44.163,42.469,268.8,1.484e+05,0.001,332.259,170.5,7.419e+01,1.456e-03,0.0,1.414e-03,1.711e-03,1.599e-03,2.8,9.55,265.1,156.60,6.8,-2.9,17.5,9.9,54.6,0.0,19.3,6.4,74.0,6.4,35.0,35.0,137.02,17.73,220.65,2.29,84.79,74.92,9.94,1377648.0,3.3253e+22,2.977e+02,1.401e+00,27.898,0.9988,8.3427e+20,3.27,2.51,36.40,3.1552e+22,95.23,94.88,28.00,8.6701e+20,1.50,2.61,16.00,0.138
640.0,150.000,25.00,25.00,2725.500,2575.500,1.209,160.8,2.372e+02,4.929e-03,39.723,37.777,259.5,1.458e+05,0.002,255.059,161.9,2.449e+02,5.058e-03,0.0,4.481e-03,5.422e-03,5.293e-03,7.4,9.55,250.4,2727.35,-2.6,-11.4,7.2,4.6,77.5,0.0,-4.6,1.0,72.9,1.0,28.0,28.0,137.02,17.73,220.65,22.96,134.62,74.92,9.94,1377648.0,1.0624e+23,2.992e+02,1.399e+00,27.741,0.9983,1.4459e+21,1.79,1.36,36.40,1.0149e+23,96.42,95.53,28.00,3.3048e+21,1.79,3.11,16.00,-0.060
650.0,150.000,25.00,50.00,2725.500,2575.500,1.209,160.7,2.366e+02,4.919e-03,39.704,37.761,259.4,1.457e+05,0.002,255.025,161.9,2.449e+02,5.058e-03,0.0,4.471e-03,5.411e-03,5.626e-03,14.4,9.55,242.6,614.79,-2.8,-11.6,7.0,11.2,77.5,0.0,-9.5,31.2,68.0,31.2,28.0,28.0,137.02,17.73,220.65,0.62,136.30,74.92,9.94,1377648.0,1.0599e+23,2.992e+02,1.399e+00,27.737,0.9982,1.3990e+21,1.73,1.32,36.40,1.0129e+23,96.47,95.56,28.00,3.3062e+21,1.80,3.12,16.00,-0.065
660.0,150.000,25.00,75.00,2725.500,2575.500,1.209,161.3,2.407e+02,4.988e-03,39.830,37.870,259.9,1.461e+05,0.002,255.253,161.9,2.449e+02,5.058e-03,0.0,4.534e-03,5.486e-03,4.831e-03,-3.1,9.55,264.1,614.79,-1.4,-10.4,8.5,-4.5,77.5,0.0,-9.6,-15.9,67.9,-15.9,28.0,28.0,137.02,17.73,220.65,2.29,125.73,74.92,9.94,1377648.0,1.0772e+23,2.991e+02,1.400e+00,27.769,0.9989,1.7489e+21,2.13,1.62,36.40,1.0268e+23,96.11,95.32,28.00,3.2969e+21,1.76,3.06,16.00,-0.033
670.0,150.000,50.00,25.00,2725.500,2575.500,1.209,162.8,2.503e+02,5.153e-03,40.107,38.109,260.9,1.471e+05,0.002,255.738,161.9,2.449e+02,5.058e-03,0.0,4.684e-03,5.668e-03,4.366e-03,-15.3,9.55,283.4,1549.67,1.9,-7.4,12.1,-13.7,66.7,0.0,-10.8,-29.8,55.9,-29.8,28.0,28.0,137.02,17.73,220.64,22.96,110.86,74.92,9.94,1377648.0,1.1111e+23,2.985e+02,1.401e+00,27.839,0.9995,2.4061e+21,2.83,2.17,36.40,1.0553e+23,95.53,94.98,28.00,3.1724e+21,1.64,2.86,16.00,0.048
680.0,150.000,50.00,50.00,2725.500,2575.500,1.209,162.7,2.498e+02,5.143e-03,40.092,38.096,260.8,1.471e+05,0.002,255.712,161.9,2.449e+02,5.058e-03,0.0,4.676e-03,5.658e-03,5.256e-03,2.2,9.55,258.0,436.10,1.7,-7.6,11.8,3.9,66.7,0.0,-80.4,7.4,-13.7,7.4,28.0,28.0,137.02,17.73,220.64,0.62,111.75,74.92,9.94,1377648.0,1.1095e+23,2.985e+02,1.401e+00,27.836,0.9995,2.3838e+21,2.81,2.15,36.40,1.0538e+23,95.54,94.98,28.00,3.1837e+21,1.65,2.87,16.00,0.043
690.0,150.000,50.00,75.00,2725.500,2575.500,1.209,163.2,2.536e+02,5.208e-03,40.194,38.184,261.2,1.475e+05,0.002,255.885,161.9,2.449e+02,5.058e-03,0.0,4.735e-03,5.729e-03,4.964e-03,-4.7,9.55,267.5,436.10,3.0,-6.4,13.3,-1.9,66.7,0.0,-32.3,-9.6,34.4,-9.6,28.0,28.0,137.02,17.73,220.64,2.29,105.78,74.92,9.94,1377648.0,1.1201e+23,2.982e+02,1.401e+00,27.857,0.9992,2.5393e+21,2.96,2.27,36.40,1.0636e+23,95.44,94.96,28.00,3.1078e+21,1.59,2.77,16.00,0.075
700.0,150.000,75.00,25.00,2725.500,2575.500,1.209,163.9,2.577e+02,5.280e-03,40.307,38.280,261.5,1.480e+05,0.002,256.074,161.9,2.449e+02,5.058e-03,0.0,4.800e-03,5.808e-03,5.515e-03,4.5,9.55,255.9,1028.99,4.4,-5.1,14.8,9.0,44.0,0.0,-14.1,-3.2,29.9,-3.2,28.0,28.0,137.02,17.73,220.64,22.96,86.74,74.92,9.94,1377648.0,1.1318e+23,2.979e+02,1.401e+00,27.881,0.9990,2.7206e+21,3.14,2.40,36.40,1.0743e+23,95.33,94.92,28.00,3.0271e+21,1.53,2.67,16.00,0.110
710.0,150.000,75.00,50.00,2725.500,2575.500,1.209,163.8,2.572e+02,5.270e-03,40.291,38.267,261.5,1.480e+05,0.002,256.049,161.9,2.449e+02,5.058e-03,0.0,4.791e-03,5.797e-03,5.122e-03,-2.8,9.55,265.3,175.69,4.2,-5.3,14.6,1.3,44.0,0.0,-36.1,-9.7,7.9,-9.7,28.0,28.0,137.02,17.73,220.63,0.62,87.07,74.92,9.94,1377648.0,1.1302e+23,2.979e+02,1.401e+00,27.878,0.9990,2.6954e+21,3.11,2.38,36.40,1.0729e+23,95.34,94.93,28.00,3.0379e+21,1.54,2.69,16.00,0.106
720.0,150.000,75.00,75.00,2725.500,2575.500,1.209,164.4,2.611e+02,5.336e-03,40.395,38.356,261.8,1.484e+05,0.002,256.223,161.9,2.449e+02,5.058e-03,0.0,4.851e-03,5.870e-03,4.755e-03,-10.9,9.55,277.4,175.69,5.5,-4.1,16.0,-6.0,44.0,0.0,-42.2,-16.5,1.8,-16.5,28.0,28.0,137.02,17.73,220.63,2.29,84.79,74.92,9.94,1377648.0,1.1411e+23,2.976e+02,1.401e+00,27.900,0.9987,2.8713e+21,3.28,2.52,36.40,1.0828e+23,95.23,94.89,28.00,2.9654e+21,1.49,2.60,16.00,0.138
730.0,100.000,25.00,25.00,2675.500,2575.500,1.254,141.2,9.199e+02,2.178e-02,33.506,29.504,243.1,1.458e+05,0.006,169.724,142.1,9.425e+02,2.219e-02,0.0,1.931e-02,2.456e-02,2.225e-02,2.1,12.05,240.6,3126.46,-1.9,-13.0,10.7,0.2,57.7,0.0,10.8,3.1,68.5,3.1,21.0,21.0,137.02,17.73,220.63,22.96,134.63,74.92,9.94,1377648.0,4.6947e+23,2.992e+02,1.400e+00,27.741,0.9983,6.3883e+21,1.79,1.36,36.40,4.4848e+23,96.42,95.53,28.00,1.4604e+22,1.79,3.11,16.00,-0.060
740.0,100.000,25.00,50.00,2675.500,2575.500,1.254,141.1,9.181e+02,2.175e-02,33.492,29.494,243.1,1.457e+05,0.006,169.704,142.1,9.425e+02,2.219e-02,0.0,1.928e-02,2.453e-02,2.509e-02,15.4,12.05,226.3,703.97,-2.0,-13.1,10.5,13.1,57.7,0.0,-29.5,-21.6,28.1,-21.6,21.0,21.0,137.02,17.73,220.63,0.62,136.29,74.92,9.94,1377648.0,4.6864e+23,2.992e+02,1.399e+00,27.737,0.9982,6.1863e+21,1.73,1.32,36.40,4.4783e+23,96.47,95.56,28.00,1.4618e+22,1.80,3.12,16.00,-0.065
750.0,100.000,25.00,75.00,2675.500,2575.500,1.254,141.6,9.302e+02,2.197e-02,33.588,29.560,243.5,1.461e+05,0.006,169.840,142.1,9.425e+02,2.219e-02,0.0,1.948e-02,2.478e-02,2.335e-02,6.3,12.05,236.2,703.97,-1.0,-12.2,11.6,5.2,57.7,0.0,-16.3,-64.3,41.3,-64.3,21.0,21.0,137.02,17.73,220.62,2.29,125.71,74.92,9.94,1377648.0,4.7448e+23,2.991e+02,1.400e+00,27.769,0.9989,7.7054e+21,2.13,1.62,36.40,4.5225e+23,96.11,95.32,28.00,1.4521e+22,1.76,3.06,16.00,-0.033
760.0,100.000,50.00,25.00,2675.500,2575.500,1.254,142.7,9.589e+02,2.251e-02,33.799,29.706,244.3,1.471e+05,0.007,170.122,142.1,9.425e+02,2.219e-02,0.0,1.996e-02,2.538e-02,2.150e-02,-4.5,12.05,249.9,1774.68,1.4,-10.1,14.4,-3.1,50.0,0.0,-3.4,35.2,46.6,35.2,21.0,21.0,137.02,17.73,220.62,22.96,110.86,74.92,9.94,1377648.0,4.8531e+23,2.985e+02,1.401e+00,27.839,0.9994,1.0509e+22,2.83,2.17,36.40,4.6094e+23,95.53,94.98,28.00,1.3857e+22,1.64,2.86,16.00,0.048
770.0,100.000,50.00,50.00,2675.500,2575.500,1.254,142.7,9.573e+02,2.248e-02,33.788,29.698,244.3,1.471e+05,0.007,170.107,142.1,9.425e+02,2.219e-02,0.0,1.993e-02,2.535e-02,2.418e-02,7.6,12.05,235.5,499.34,1.3,-10.2,14.2,8.9,50.0,0.0,-10.3,-9.6,39.7,-9.6,21.0,21.0,137.02,17.73,220.62,0.63,111.75,74.92,9.94,1377648.0,4.8486e+23,2.985e+02,1.401e+00,27.836,0.9994,1.0417e+22,2.81,2.15,36.40,4.6053e+23,95.54,94.98,28.00,1.3912e+22,1.65,2.87,16.00,0.043
780.0,100.000,50.00,75.00,2675.500,2575.500,1.254,143.1,9.686e+02,2.269e-02,33.865,29.753,244.6,1.475e+05,0.007,170.206,142.1,9.425e+02,2.219e-02,0.0,2.012e-02,2.559e-02,2.300e-02,1.4,12.05,242.9,499.34,2.2,-9.4,15.3,3.6,50.0,0.0,6.3,-16.6,56.3,-16.6,21.0,21.0,137.02,17.73,220.61,2.29,105.77,74.92,9.94,1377648.0,4.8799e+23,2.982e+02,1.401e+00,27.858,0.9992,1.1064e+22,2.96,2.27,36.40,4.6338e+23,95.44,94.96,28.00,1.3540e+22,1.59,2.77,16.00,0.075
790.0,100.000,75.00,25.00,2675.500,2575.500,1.254,143.7,9.810e+02,2.292e-02,33.950,29.812,244.9,1.480e+05,0.007,170.313,142.1,9.425e+02,2.219e-02,0.0,2.033e-02,2.585e-02,2.151e-02,-6.2,12.05,252.8,1178.40,3.3,-8.4,16.5,-3.1,33.4,0.0,15.6,31.8,49.0,31.8,21.0,21.0,137.02,17.73,220.61,22.96,86.74,74.92,9.94,1377648.0,4.9147e+23,2.979e+02,1.401e+00,27.881,0.9989,1.1813e+22,3.14,2.40,36.40,4.6651e+23,95.33,94.92,28.00,1.3145e+22,1.53,2.67,16.00,0.110
800.0,100.000,75.00,50.00,2675.500,2575.500,1.254,143.6,9.793e+02,2.289e-02,33.939,29.804,244.8,1.480e+05,0.007,170.299,142.1,9.425e+02,2.219e-02,0.0,2.030e-02,2.582e-02,2.004e-02,-12.5,12.05,261.7,201.15,3.1,-8.5,16.3,-9.7,33.4,0.0,1.1,62.8,34.6,62.8,21.0,21.0,137.02,17.73,220.61,0.63,87.07,74.92,9.94,1377648.0,4.9100e+23,2.979e+02,1.401e+00,27.878,0.9989,1.1710e+22,3.11,2.38,36.40,4.6609e+23,95.34,94.93,28.00,1.3197e+22,1.54,2.69,16.00,0.106
810.0,100.000,75.00,75.00,2675.500,2575.500,1.254,144.1,9.909e+02,2.311e-02,34.017,29.859,245.1,1.484e+05,0.007,170.398,142.1,9.425e+02,2.219e-02,0.0,2.049e-02,2.606e-02,2.072e-02,-10.4,12.05,258.9,201.15,4.1,-7.7,17.4,-6.7,33.4,0.0,-18.0,51.1,15.5,51.1,21.0,21.0,137.02,17.73,220.61,2.29,84.79,74.92,9.94,1377648.0,4.9427e+23,2.976e+02,1.402e+00,27.900,0.9987,1.2438e+22,3.28,2.52,36.40,4.6899e+23,95.23,94.89,28.00,1.2844e+22,1.49,2.60,16.00,0.138
820.0,50.000,25.00,25.00,2625.500,2575.500,1.302,70.9,7.503e+03,3.548e-01,16.193,15.784,172.1,1.458e+05,0.051,48.040,71.3,7.600e+03,3.576e-01,0.0,3.140e-01,4.009e-01,3.738e-01,5.4,12.25,167.6,3685.24,-0.8,-12.2,12.1,4.5,40.3,0.0,11.1,-4.3,51.4,-4.3,14.0,14.0,137.02,17.73,220.60,22.96,134.63,74.92,9.94,1377648.0,7.6481e+24,2.982e+02,1.400e+00,27.741,0.9949,1.0406e+23,1.79,1.36,36.40,7.3062e+24,96.42,95.53,28.00,2.3791e+23,1.79,3.11,16.00,-0.060
830.0,50.000,25.00,50.00,2625.500,2575.500,1.302,70.9,7.495e+03,3.546e-01,16.188,15.782,172.0,1.457e+05,0.051,48.033,71.3,7.600e+03,3.576e-01,0.0,3.138e-01,4.007e-01,3.846e-01,8.5,12.25,165.2,828.85,-0.9,-12.3,12.0,7.5,40.3,0.0,-21.2,3.3,19.2,3.3,14.0,14.0,137.02,17.73,220.60,0.63,136.29,74.92,9.94,1377648.0,7.6412e+24,2.982e+02,1.400e+00,27.737,0.9948,1.0088e+23,1.73,1.32,36.40,7.3020e+24,96.47,95.56,28.00,2.3835e+23,1.80,3.12,16.00,-0.065
840.0,50.000,25.00,75.00,2625.500,2575.500,1.302,71.1,7.547e+03,3.561e-01,16.228,15.795,172.3,1.461e+05,0.052,48.083,71.3,7.600e+03,3.576e-01,0.0,3.151e-01,4.024e-01,3.409e-01,-4.3,12.25,176.1,828.85,-0.4,-11.9,12.5,-4.7,40.3,0.0,-15.1,10.8,25.2,10.8,14.0,14.0,137.02,17.73,220.60,2.29,125.70,74.92,9.94,1377648.0,7.6910e+24,2.981e+02,1.401e+00,27.769,0.9955,1.2494e+23,2.13,1.62,36.40,7.3307e+24,96.11,95.32,28.00,2.3537e+23,1.76,3.06,16.00,-0.032
850.0,50.000,50.00,25.00,2625.500,2575.500,1.302,71.6,7.677e+03,3.602e-01,16.316,15.827,172.8,1.471e+05,0.052,48.184,71.3,7.600e+03,3.576e-01,0.0,3.188e-01,4.070e-01,4.013e-01,11.4,12.25,163.8,2089.71,0.7,-10.9,13.8,12.2,35.4,0.0,5.6,-0.3,41.0,-0.3,14.0,14.0,137.02,17.73,220.60,22.96,110.86,74.92,9.94,1377648.0,7.7670e+24,2.975e+02,1.402e+00,27.839,0.9960,1.6819e+23,2.83,2.17,36.40,7.3770e+24,95.53,94.98,28.00,2.2178e+23,1.64,2.86,16.00,0.048
860.0,50.000,50.00,50.00,2625.500,2575.500,1.302,71.6,7.669e+03,3.599e-01,16.311,15.825,172.8,1.471e+05,0.052,48.179,71.3,7.600e+03,3.576e-01,0.0,3.185e-01,4.067e-01,3.178e-01,-11.7,12.25,183.9,587.91,0.6,-10.9,13.7,-11.1,35.4,0.0,17.7,-13.9,53.0,-13.9,14.0,14.0,137.02,17.73,220.59,0.63,111.75,74.92,9.94,1377648.0,7.7649e+24,2.975e+02,1.402e+00,27.836,0.9961,1.6684e+23,2.81,2.15,36.40,7.3753e+24,95.54,94.98,28.00,2.2280e+23,1.65,2.87,16.00,0.043
870.0,50.000,50.00,75.00,2625.500,2575.500,1.302,71.8,7.722e+03,3.617e-01,16.343,15.837,173.0,1.475e+05,0.052,48.212,71.3,7.600e+03,3.576e-01,0.0,3.201e-01,4.087e-01,3.836e-01,6.1,12.25,168.0,587.91,1.1,-10.5,14.3,7.3,35.4,0.0,-1.9,10.6,33.5,10.6,14.0,14.0,137.02,17.73,220.59,2.29,105.77,74.92,9.94,1377648.0,7.7793e+24,2.972e+02,1.402e+00,27.858,0.9958,1.7639e+23,2.96,2.27,36.40,7.3871e+24,95.44,94.96,28.00,2.1583e+23,1.59,2.77,16.00,0.075
880.0,50.000,75.00,25.00,2625.500,2575.500,1.302,72.1,7.780e+03,3.636e-01,16.378,15.851,173.2,1.480e+05,0.053,48.249,71.3,7.600e+03,3.576e-01,0.0,3.218e-01,4.109e-01,3.516e-01,-3.3,12.25,176.1,1387.59,1.7,-10.0,14.9,-1.7,24.2,0.0,3.5,-5.8,27.7,-5.8,14.0,14.0,137.02,17.73,220.59,22.96,86.74,74.92,9.94,1377648.0,7.7958e+24,2.969e+02,1.402e+00,27.881,0.9955,1.8738e+23,3.14,2.40,36.40,7.3999e+24,95.33,94.92,28.00,2.0852e+23,1.53,2.67,16.00,0.110
890.0,50.000,75.00,50.00,2625.500,2575.500,1.302,72.0,7.772e+03,3.633e-01,16.374,15.849,173.2,1.480e+05,0.053,48.244,71.3,7.600e+03,3.576e-01,0.0,3.215e-01,4.106e-01,3.971e-01,9.3,12.25,165.7,236.80,1.6,-10.1,14.8,11.0,24.2,0.0,-23.9,-26.4,0.3,-26.4,14.0,14.0,137.02,17.73,220.59,0.63,87.07,74.92,9.94,1377648.0,7.7935e+24,2.969e+02,1.402e+00,27.878,0.9956,1.8588e+23,3.11,2.39,36.40,7.3982e+24,95.34,94.93,28.00,2.0948e+23,1.54,2.69,16.00,0.106
900.0,50.000,75.00,75.00,2625.500,2575.500,1.302,72.3,7.825e+03,3.651e-01,16.406,15.861,173.4,1.484e+05,0.053,48.277,71.3,7.600e+03,3.576e-01,0.0,3.231e-01,4.126e-01,3.753e-01,2.8,12.25,171.0,236.80,2.1,-9.6,15.4,5.0,24.2,0.0,-25.4,15.4,-1.2,15.4,14.0,14.0,137.02,17.73,220.58,2.29,84.78,74.92,9.94,1377648.0,7.8094e+24,2.966e+02,1.402e+00,27.900,0.9953,1.9653e+23,3.28,2.52,36.40,7.4100e+24,95.23,94.89,28.00,2.0292e+23,1.49,2.60,16.00,0.138
